node1,node2,port1,port2
32_6_1,19_21_1,20,17
32_6_9,19_21_1,20,25
32_6_8,19_21_1,20,24
19_2_1,19_21_1,22,3
19_4_1,19_21_1,22,5
19_3_1,19_21_1,22,4
12_8_1,12_27_1,28,9
12_9_1,12_27_1,28,10
12_3_1,12_27_1,28,4
32_12_4,12_27_1,13,20
32_12_11,12_27_1,13,27
32_12_10,12_27_1,13,26
32_12_13,12_27_1,13,29
32_12_6,12_27_1,13,22
32_12_15,12_27_1,13,31
32_12_16,12_27_1,13,32
32_12_5,12_27_1,13,21
12_2_1,12_27_1,28,3
32_12_7,12_27_1,13,23
12_5_1,12_27_1,28,6
32_12_1,12_27_1,13,17
32_12_3,12_27_1,13,19
32_12_2,12_27_1,13,18
12_6_1,12_27_1,28,7
12_4_1,12_27_1,28,5
32_12_9,12_27_1,13,25
32_12_8,12_27_1,13,24
32_12_12,12_27_1,13,28
12_7_1,12_27_1,28,8
32_12_14,12_27_1,13,30
32_8_13,8_23_1,9,29
32_8_13,3_23_1,4,29
32_8_13,9_23_1,10,29
32_8_13,4_23_1,5,29
32_8_13,7_23_1,8,29
32_8_13,5_23_1,6,29
32_8_13,6_23_1,7,29
20_8_1,20_31_1,32,9
20_9_1,20_31_1,32,10
32_16_3,20_31_1,21,19
32_16_10,20_31_1,21,26
32_16_14,20_31_1,21,30
32_16_9,20_31_1,21,25
32_16_8,20_31_1,21,24
20_6_1,20_31_1,32,7
32_16_1,20_31_1,21,17
20_7_1,20_31_1,32,8
32_16_2,20_31_1,21,18
32_16_5,20_31_1,21,21
32_16_4,20_31_1,21,20
32_16_7,20_31_1,21,23
32_16_6,20_31_1,21,22
32_16_15,20_31_1,21,31
32_16_16,20_31_1,21,32
32_16_11,20_31_1,21,27
20_4_1,20_31_1,32,5
32_16_13,20_31_1,21,29
32_16_12,20_31_1,21,28
20_5_1,20_31_1,32,6
20_3_1,20_31_1,32,4
32_8_12,8_23_1,9,28
32_8_12,3_23_1,4,28
32_8_12,9_23_1,10,28
32_8_12,4_23_1,5,28
32_8_12,7_23_1,8,28
32_8_12,5_23_1,6,28
32_8_12,6_23_1,7,28
13_10_1,13_27_1,28,11
13_10_1,13_24_1,25,11
13_10_1,13_28_1,29,11
13_10_1,13_21_1,22,11
13_10_1,13_26_1,27,11
13_10_1,13_29_1,30,11
13_10_1,13_22_1,23,11
13_10_1,13_31_1,32,11
13_10_1,13_20_1,21,11
13_10_1,13_23_1,24,11
13_10_1,13_17_1,18,11
13_10_1,13_30_1,31,11
13_10_1,13_16_1,17,11
13_10_1,13_18_1,19,11
13_10_1,13_19_1,20,11
13_10_1,13_25_1,26,11
7_8_1,7_19_1,20,9
7_6_1,7_19_1,20,7
7_9_1,7_19_1,20,10
7_4_1,7_19_1,20,5
7_7_1,7_19_1,20,8
7_2_1,7_19_1,20,3
7_5_1,7_19_1,20,6
7_3_1,7_19_1,20,4
7_1_1,7_19_1,20,2
26_15_1,26_17_1,18,16
26_15_1,26_30_1,31,16
26_15_1,26_16_1,17,16
26_15_1,26_18_1,19,16
26_15_1,26_31_1,32,16
26_15_1,26_19_1,20,16
26_15_1,26_25_1,26,16
26_15_1,26_27_1,28,16
26_15_1,26_24_1,25,16
26_15_1,26_22_1,23,16
26_15_1,26_28_1,29,16
26_15_1,26_21_1,22,16
26_15_1,26_26_1,27,16
26_15_1,26_29_1,30,16
26_15_1,26_20_1,21,16
26_15_1,26_23_1,24,16
9_4_1,9_31_1,32,5
9_3_1,9_31_1,32,4
9_6_1,9_31_1,32,7
9_5_1,9_31_1,32,6
9_9_1,9_31_1,32,10
9_8_1,9_31_1,32,9
9_7_1,9_31_1,32,8
29_3_1,29_22_1,23,4
29_2_1,29_22_1,23,3
32_7_14,29_22_1,30,30
32_7_15,29_22_1,30,31
32_7_16,29_22_1,30,32
32_7_10,29_22_1,30,26
32_7_11,29_22_1,30,27
32_7_12,29_22_1,30,28
32_7_13,29_22_1,30,29
29_9_1,29_22_1,23,10
29_8_1,29_22_1,23,9
29_7_1,29_22_1,23,8
29_4_1,29_22_1,23,5
29_6_1,29_22_1,23,7
29_5_1,29_22_1,23,6
32_7_8,29_22_1,30,24
32_7_9,29_22_1,30,25
32_7_6,29_22_1,30,22
32_7_7,29_22_1,30,23
32_7_4,29_22_1,30,20
32_7_5,29_22_1,30,21
32_7_2,29_22_1,30,18
32_7_3,29_22_1,30,19
32_7_1,29_22_1,30,17
22_8_1,22_31_1,32,9
22_9_1,22_31_1,32,10
22_5_1,22_31_1,32,6
22_4_1,22_31_1,32,5
22_6_1,22_31_1,32,7
22_7_1,22_31_1,32,8
32_16_9,22_31_1,23,25
32_16_8,22_31_1,23,24
22_3_1,22_31_1,32,4
32_16_1,22_31_1,23,17
32_16_3,22_31_1,23,19
32_16_2,22_31_1,23,18
32_16_5,22_31_1,23,21
32_16_4,22_31_1,23,20
32_16_7,22_31_1,23,23
32_16_6,22_31_1,23,22
32_16_15,22_31_1,23,31
32_16_14,22_31_1,23,30
32_16_16,22_31_1,23,32
32_16_11,22_31_1,23,27
32_16_10,22_31_1,23,26
32_16_13,22_31_1,23,29
32_16_12,22_31_1,23,28
18_5_1,18_23_1,24,6
18_2_1,18_23_1,24,3
18_4_1,18_23_1,24,5
18_3_1,18_23_1,24,4
32_8_6,18_23_1,19,22
32_8_8,18_23_1,19,24
18_8_1,18_23_1,24,9
32_8_11,18_23_1,19,27
32_8_10,18_23_1,19,26
32_8_13,18_23_1,19,29
32_8_12,18_23_1,19,28
32_8_15,18_23_1,19,31
32_8_14,18_23_1,19,30
32_8_16,18_23_1,19,32
32_8_9,18_23_1,19,25
18_9_1,18_23_1,24,10
32_8_5,18_23_1,19,21
32_8_4,18_23_1,19,20
32_8_7,18_23_1,19,23
32_8_1,18_23_1,19,17
32_8_3,18_23_1,19,19
32_8_2,18_23_1,19,18
18_6_1,18_23_1,24,7
18_7_1,18_23_1,24,8
7_8_1,7_16_1,17,9
7_6_1,7_16_1,17,7
7_9_1,7_16_1,17,10
7_4_1,7_16_1,17,5
7_7_1,7_16_1,17,8
7_2_1,7_16_1,17,3
7_5_1,7_16_1,17,6
7_3_1,7_16_1,17,4
7_1_1,7_16_1,17,2
32_13_4,5_28_1,6,20
32_13_4,7_28_1,8,20
32_13_4,9_28_1,10,20
32_13_4,8_28_1,9,20
32_13_4,6_28_1,7,20
32_13_4,3_28_1,4,20
32_13_4,4_28_1,5,20
32_13_5,5_28_1,6,21
32_13_5,7_28_1,8,21
32_13_5,9_28_1,10,21
32_13_5,8_28_1,9,21
32_13_5,6_28_1,7,21
32_13_5,3_28_1,4,21
32_13_5,4_28_1,5,21
29_3_1,29_16_1,17,4
29_2_1,29_16_1,17,3
29_9_1,29_16_1,17,10
29_8_1,29_16_1,17,9
29_1_1,29_16_1,17,2
32_1_16,29_16_1,30,32
32_1_14,29_16_1,30,30
32_1_15,29_16_1,30,31
32_1_12,29_16_1,30,28
32_1_13,29_16_1,30,29
32_1_10,29_16_1,30,26
32_1_11,29_16_1,30,27
29_7_1,29_16_1,17,8
32_1_8,29_16_1,30,24
32_1_9,29_16_1,30,25
32_1_4,29_16_1,30,20
32_1_5,29_16_1,30,21
29_6_1,29_16_1,17,7
32_1_7,29_16_1,30,23
32_1_1,29_16_1,30,17
32_1_2,29_16_1,30,18
32_1_3,29_16_1,30,19
29_5_1,29_16_1,17,6
29_4_1,29_16_1,17,5
32_1_6,29_16_1,30,22
32_13_6,5_28_1,6,22
32_13_6,7_28_1,8,22
32_13_6,9_28_1,10,22
32_13_6,8_28_1,9,22
32_13_6,6_28_1,7,22
32_13_6,3_28_1,4,22
32_13_6,4_28_1,5,22
32_13_7,5_28_1,6,23
32_13_7,7_28_1,8,23
32_13_7,9_28_1,10,23
32_13_7,8_28_1,9,23
32_13_7,6_28_1,7,23
32_13_7,3_28_1,4,23
32_13_7,4_28_1,5,23
32_13_1,5_28_1,6,17
32_13_1,7_28_1,8,17
32_13_1,9_28_1,10,17
32_13_1,8_28_1,9,17
32_13_1,6_28_1,7,17
32_13_1,3_28_1,4,17
32_13_1,4_28_1,5,17
32_13_2,5_28_1,6,18
32_13_2,7_28_1,8,18
32_13_2,9_28_1,10,18
32_13_2,8_28_1,9,18
32_13_2,6_28_1,7,18
32_13_2,3_28_1,4,18
32_13_2,4_28_1,5,18
32_6_16,14_21_1,15,32
32_6_15,14_21_1,15,31
32_6_14,14_21_1,15,30
32_6_13,14_21_1,15,29
32_6_9,14_21_1,15,25
32_6_11,14_21_1,15,27
32_6_10,14_21_1,15,26
32_6_5,14_21_1,15,21
14_2_1,14_21_1,22,3
32_6_6,14_21_1,15,22
14_5_1,14_21_1,22,6
14_8_1,14_21_1,22,9
14_3_1,14_21_1,22,4
32_6_7,14_21_1,15,23
14_6_1,14_21_1,22,7
32_6_4,14_21_1,15,20
32_6_3,14_21_1,15,19
32_6_2,14_21_1,15,18
32_6_1,14_21_1,15,17
14_9_1,14_21_1,22,10
32_6_8,14_21_1,15,24
14_4_1,14_21_1,22,5
14_7_1,14_21_1,22,8
32_6_12,14_21_1,15,28
30_6_1,30_23_1,24,7
30_5_1,30_23_1,24,6
30_9_1,30_23_1,24,10
30_8_1,30_23_1,24,9
30_3_1,30_23_1,24,4
30_2_1,30_23_1,24,3
32_8_10,30_23_1,31,26
32_8_13,30_23_1,31,29
32_8_12,30_23_1,31,28
32_8_15,30_23_1,31,31
32_8_14,30_23_1,31,30
32_8_16,30_23_1,31,32
32_8_11,30_23_1,31,27
32_8_9,30_23_1,31,25
32_8_8,30_23_1,31,24
32_8_5,30_23_1,31,21
32_8_4,30_23_1,31,20
32_8_7,30_23_1,31,23
32_8_6,30_23_1,31,22
32_8_1,30_23_1,31,17
32_8_3,30_23_1,31,19
32_8_2,30_23_1,31,18
30_7_1,30_23_1,24,8
30_4_1,30_23_1,24,5
32_13_3,5_28_1,6,19
32_13_3,7_28_1,8,19
32_13_3,9_28_1,10,19
32_13_3,8_28_1,9,19
32_13_3,6_28_1,7,19
32_13_3,3_28_1,4,19
32_13_3,4_28_1,5,19
21_2_1,21_22_1,23,3
21_5_1,21_22_1,23,6
21_8_1,21_22_1,23,9
32_7_14,21_22_1,22,30
32_7_15,21_22_1,22,31
32_7_16,21_22_1,22,32
32_7_10,21_22_1,22,26
32_7_11,21_22_1,22,27
32_7_12,21_22_1,22,28
21_3_1,21_22_1,23,4
21_6_1,21_22_1,23,7
21_9_1,21_22_1,23,10
21_4_1,21_22_1,23,5
32_7_13,21_22_1,22,29
21_7_1,21_22_1,23,8
32_7_8,21_22_1,22,24
32_7_9,21_22_1,22,25
32_7_6,21_22_1,22,22
32_7_7,21_22_1,22,23
32_7_4,21_22_1,22,20
32_7_5,21_22_1,22,21
32_7_2,21_22_1,22,18
32_7_3,21_22_1,22,19
32_7_1,21_22_1,22,17
6_2_1,6_17_1,18,3
6_3_1,6_17_1,18,4
6_1_1,6_17_1,18,2
6_8_1,6_17_1,18,9
6_9_1,6_17_1,18,10
6_6_1,6_17_1,18,7
6_7_1,6_17_1,18,8
6_4_1,6_17_1,18,5
6_5_1,6_17_1,18,6
32_13_16,14_28_1,15,32
32_13_14,14_28_1,15,30
32_13_15,14_28_1,15,31
32_13_12,14_28_1,15,28
32_13_13,14_28_1,15,29
32_13_10,14_28_1,15,26
32_13_11,14_28_1,15,27
32_13_2,14_28_1,15,18
14_2_1,14_28_1,29,3
14_5_1,14_28_1,29,6
14_8_1,14_28_1,29,9
14_3_1,14_28_1,29,4
14_6_1,14_28_1,29,7
32_13_8,14_28_1,15,24
32_13_9,14_28_1,15,25
14_9_1,14_28_1,29,10
32_13_6,14_28_1,15,22
32_13_7,14_28_1,15,23
32_13_1,14_28_1,15,17
32_13_3,14_28_1,15,19
32_13_4,14_28_1,15,20
14_4_1,14_28_1,29,5
32_13_5,14_28_1,15,21
14_7_1,14_28_1,29,8
5_2_1,5_31_1,32,3
5_2_1,5_30_1,31,3
4_8_1,4_16_1,17,9
4_1_1,4_16_1,17,2
4_9_1,4_16_1,17,10
4_3_1,4_16_1,17,4
4_5_1,4_16_1,17,6
4_2_1,4_16_1,17,3
4_4_1,4_16_1,17,5
4_6_1,4_16_1,17,7
4_7_1,4_16_1,17,8
5_6_1,5_31_1,32,7
5_8_1,5_31_1,32,9
5_7_1,5_31_1,32,8
5_3_1,5_31_1,32,4
5_9_1,5_31_1,32,10
5_5_1,5_31_1,32,6
5_4_1,5_31_1,32,5
23_11_1,23_16_1,17,12
23_11_1,23_18_1,19,12
23_11_1,23_19_1,20,12
23_11_1,23_27_1,28,12
23_11_1,23_21_1,22,12
23_11_1,23_17_1,18,12
23_11_1,23_30_1,31,12
23_11_1,23_25_1,26,12
23_11_1,23_20_1,21,12
23_11_1,23_24_1,25,12
23_11_1,23_23_1,24,12
23_11_1,23_22_1,23,12
23_11_1,23_26_1,27,12
23_11_1,23_29_1,30,12
23_11_1,23_31_1,32,12
23_11_1,23_28_1,29,12
14_0_1,14_27_1,28,1
14_0_1,14_26_1,27,1
14_0_1,14_21_1,22,1
14_0_1,14_28_1,29,1
14_0_1,14_20_1,21,1
14_0_1,14_31_1,32,1
14_0_1,14_29_1,30,1
14_0_1,14_30_1,31,1
14_0_1,14_17_1,18,1
14_0_1,14_22_1,23,1
14_0_1,14_23_1,24,1
14_0_1,14_18_1,19,1
14_0_1,14_16_1,17,1
14_0_1,14_19_1,20,1
14_0_1,14_24_1,25,1
14_0_1,14_25_1,26,1
16_15_1,16_25_1,26,16
16_15_1,16_24_1,25,16
16_15_1,16_23_1,24,16
16_15_1,16_22_1,23,16
16_15_1,16_29_1,30,16
16_15_1,16_31_1,32,16
16_15_1,16_28_1,29,16
16_15_1,16_30_1,31,16
16_15_1,16_19_1,20,16
16_15_1,16_16_1,17,16
16_15_1,16_18_1,19,16
16_15_1,16_17_1,18,16
16_15_1,16_20_1,21,16
16_15_1,16_27_1,28,16
16_15_1,16_21_1,22,16
16_15_1,16_26_1,27,16
29_11_1,29_30_1,31,12
29_11_1,29_24_1,25,12
29_11_1,29_16_1,17,12
29_11_1,29_31_1,32,12
29_11_1,29_17_1,18,12
29_11_1,29_26_1,27,12
29_11_1,29_29_1,30,12
29_11_1,29_20_1,21,12
29_11_1,29_27_1,28,12
29_11_1,29_18_1,19,12
29_11_1,29_28_1,29,12
29_11_1,29_21_1,22,12
29_11_1,29_23_1,24,12
29_11_1,29_22_1,23,12
29_11_1,29_19_1,20,12
29_11_1,29_25_1,26,12
3_1_1,3_19_1,20,2
3_5_1,3_19_1,20,6
3_8_1,3_19_1,20,9
3_3_1,3_19_1,20,4
3_2_1,3_19_1,20,3
3_7_1,3_19_1,20,8
3_6_1,3_19_1,20,7
3_9_1,3_19_1,20,10
3_4_1,3_19_1,20,5
19_11_1,19_23_1,24,12
19_11_1,19_26_1,27,12
19_11_1,19_28_1,29,12
19_11_1,19_27_1,28,12
19_11_1,19_25_1,26,12
19_11_1,19_30_1,31,12
19_11_1,19_17_1,18,12
19_11_1,19_24_1,25,12
19_11_1,19_16_1,17,12
19_11_1,19_29_1,30,12
19_11_1,19_19_1,20,12
19_11_1,19_31_1,32,12
19_11_1,19_22_1,23,12
19_11_1,19_18_1,19,12
19_11_1,19_20_1,21,12
19_11_1,19_21_1,22,12
3_1_1,3_16_1,17,2
3_5_1,3_16_1,17,6
3_8_1,3_16_1,17,9
3_3_1,3_16_1,17,4
3_2_1,3_16_1,17,3
3_7_1,3_16_1,17,8
3_6_1,3_16_1,17,7
3_9_1,3_16_1,17,10
3_4_1,3_16_1,17,5
8_15_1,8_23_1,24,16
8_15_1,8_19_1,20,16
8_15_1,8_17_1,18,16
8_15_1,8_18_1,19,16
8_15_1,8_24_1,25,16
8_15_1,8_22_1,23,16
8_15_1,8_25_1,26,16
8_15_1,8_26_1,27,16
8_15_1,8_27_1,28,16
8_15_1,8_16_1,17,16
8_15_1,8_29_1,30,16
8_15_1,8_20_1,21,16
8_15_1,8_21_1,22,16
8_15_1,8_28_1,29,16
8_15_1,8_31_1,32,16
8_15_1,8_30_1,31,16
32_6_16,1_21_1,2,32
32_6_15,1_21_1,2,31
32_6_14,1_21_1,2,30
32_6_13,1_21_1,2,29
32_6_12,1_21_1,2,28
32_6_11,1_21_1,2,27
32_6_10,1_21_1,2,26
1_2_1,1_21_1,22,3
1_7_1,1_21_1,22,8
1_5_1,1_21_1,22,6
1_4_1,1_21_1,22,5
1_3_1,1_21_1,22,4
32_6_6,1_21_1,2,22
1_6_1,1_21_1,22,7
1_8_1,1_21_1,22,9
32_6_7,1_21_1,2,23
32_6_5,1_21_1,2,21
32_6_4,1_21_1,2,20
32_6_3,1_21_1,2,19
32_6_2,1_21_1,2,18
32_6_1,1_21_1,2,17
1_9_1,1_21_1,22,10
32_6_9,1_21_1,2,25
32_6_8,1_21_1,2,24
32_9_8,28_24_1,29,24
28_3_1,28_24_1,25,4
32_9_16,28_24_1,29,32
32_9_14,28_24_1,29,30
32_9_15,28_24_1,29,31
32_9_12,28_24_1,29,28
28_4_1,28_24_1,25,5
32_9_10,28_24_1,29,26
32_9_11,28_24_1,29,27
28_9_1,28_24_1,25,10
28_2_1,28_24_1,25,3
28_7_1,28_24_1,25,8
28_8_1,28_24_1,25,9
28_5_1,28_24_1,25,6
28_6_1,28_24_1,25,7
32_9_13,28_24_1,29,29
32_9_4,28_24_1,29,20
32_9_5,28_24_1,29,21
32_9_6,28_24_1,29,22
32_9_7,28_24_1,29,23
32_9_1,28_24_1,29,17
32_9_2,28_24_1,29,18
32_9_3,28_24_1,29,19
32_9_9,28_24_1,29,25
32_15_9,11_30_1,12,25
32_15_16,11_30_1,12,32
11_3_1,11_30_1,31,4
11_8_1,11_30_1,31,9
11_9_1,11_30_1,31,10
32_15_10,11_30_1,12,26
11_5_1,11_30_1,31,6
32_15_12,11_30_1,12,28
32_15_13,11_30_1,12,29
32_15_14,11_30_1,12,30
32_15_15,11_30_1,12,31
11_7_1,11_30_1,31,8
32_15_11,11_30_1,12,27
11_6_1,11_30_1,31,7
11_4_1,11_30_1,31,5
32_15_8,11_30_1,12,24
32_15_6,11_30_1,12,22
32_15_7,11_30_1,12,23
32_15_4,11_30_1,12,20
32_15_5,11_30_1,12,21
32_15_2,11_30_1,12,18
32_15_3,11_30_1,12,19
32_15_1,11_30_1,12,17
8_3_1,8_20_1,21,4
8_4_1,8_20_1,21,5
8_5_1,8_20_1,21,6
8_2_1,8_20_1,21,3
8_6_1,8_20_1,21,7
8_7_1,8_20_1,21,8
8_9_1,8_20_1,21,10
8_8_1,8_20_1,21,9
11_0_1,11_23_1,24,1
11_0_1,11_25_1,26,1
11_0_1,11_28_1,29,1
11_0_1,11_21_1,22,1
11_0_1,11_22_1,23,1
11_0_1,11_29_1,30,1
11_0_1,11_27_1,28,1
11_0_1,11_20_1,21,1
11_0_1,11_18_1,19,1
11_0_1,11_26_1,27,1
11_0_1,11_24_1,25,1
11_0_1,11_16_1,17,1
11_0_1,11_19_1,20,1
11_0_1,11_17_1,18,1
11_0_1,11_30_1,31,1
11_0_1,11_31_1,32,1
10_13_1,10_25_1,26,14
10_13_1,10_24_1,25,14
10_13_1,10_26_1,27,14
10_13_1,10_18_1,19,14
10_13_1,10_28_1,29,14
10_13_1,10_27_1,28,14
10_13_1,10_19_1,20,14
10_13_1,10_30_1,31,14
10_13_1,10_22_1,23,14
10_13_1,10_29_1,30,14
10_13_1,10_17_1,18,14
10_13_1,10_31_1,32,14
10_13_1,10_16_1,17,14
10_13_1,10_21_1,22,14
10_13_1,10_20_1,21,14
10_13_1,10_23_1,24,14
23_1_1,23_16_1,17,2
23_3_1,23_16_1,17,4
23_2_1,23_16_1,17,3
32_1_16,23_16_1,24,32
23_5_1,23_16_1,17,6
23_4_1,23_16_1,17,5
23_6_1,23_16_1,17,7
32_1_14,23_16_1,24,30
32_1_15,23_16_1,24,31
32_1_12,23_16_1,24,28
32_1_13,23_16_1,24,29
32_1_10,23_16_1,24,26
32_1_11,23_16_1,24,27
23_8_1,23_16_1,17,9
23_7_1,23_16_1,17,8
23_9_1,23_16_1,17,10
32_1_8,23_16_1,24,24
32_1_9,23_16_1,24,25
32_1_4,23_16_1,24,20
32_1_5,23_16_1,24,21
32_1_6,23_16_1,24,22
32_1_7,23_16_1,24,23
32_1_1,23_16_1,24,17
32_1_2,23_16_1,24,18
32_1_3,23_16_1,24,19
3_5_1,3_24_1,25,6
3_8_1,3_24_1,25,9
3_3_1,3_24_1,25,4
3_2_1,3_24_1,25,3
3_7_1,3_24_1,25,8
3_6_1,3_24_1,25,7
3_9_1,3_24_1,25,10
3_4_1,3_24_1,25,5
15_6_1,15_29_1,30,7
15_7_1,15_29_1,30,8
15_4_1,15_29_1,30,5
32_14_13,15_29_1,16,29
32_14_12,15_29_1,16,28
32_14_11,15_29_1,16,27
32_14_10,15_29_1,16,26
15_5_1,15_29_1,30,6
32_14_16,15_29_1,16,32
32_14_15,15_29_1,16,31
32_14_14,15_29_1,16,30
15_2_1,15_29_1,30,3
15_3_1,15_29_1,30,4
15_8_1,15_29_1,30,9
15_9_1,15_29_1,30,10
32_14_7,15_29_1,16,23
32_14_6,15_29_1,16,22
32_14_5,15_29_1,16,21
32_14_4,15_29_1,16,20
32_14_3,15_29_1,16,19
32_14_2,15_29_1,16,18
32_14_1,15_29_1,16,17
32_14_9,15_29_1,16,25
32_14_8,15_29_1,16,24
32_11_12,0_26_1,1,28
32_11_13,0_26_1,1,29
32_11_14,0_26_1,1,30
32_11_15,0_26_1,1,31
32_11_16,0_26_1,1,32
32_11_10,0_26_1,1,26
32_11_11,0_26_1,1,27
32_11_7,0_26_1,1,23
0_5_1,0_26_1,27,6
0_6_1,0_26_1,27,7
0_7_1,0_26_1,27,8
0_4_1,0_26_1,27,5
32_11_8,0_26_1,1,24
32_11_9,0_26_1,1,25
0_8_1,0_26_1,27,9
32_11_2,0_26_1,1,18
32_11_3,0_26_1,1,19
32_11_1,0_26_1,1,17
32_11_6,0_26_1,1,22
0_9_1,0_26_1,27,10
32_11_4,0_26_1,1,20
32_11_5,0_26_1,1,21
0_2_1,0_26_1,27,3
0_3_1,0_26_1,27,4
27_11_1,27_19_1,20,12
27_11_1,27_23_1,24,12
27_11_1,27_22_1,23,12
27_11_1,27_17_1,18,12
27_11_1,27_21_1,22,12
27_11_1,27_18_1,19,12
27_11_1,27_20_1,21,12
27_11_1,27_16_1,17,12
27_11_1,27_29_1,30,12
27_11_1,27_26_1,27,12
27_11_1,27_24_1,25,12
27_11_1,27_25_1,26,12
27_11_1,27_28_1,29,12
27_11_1,27_27_1,28,12
27_11_1,27_30_1,31,12
27_11_1,27_31_1,32,12
15_6_1,15_22_1,23,7
32_7_15,15_22_1,16,31
32_7_14,15_22_1,16,30
15_7_1,15_22_1,23,8
32_7_10,15_22_1,16,26
32_7_11,15_22_1,16,27
32_7_12,15_22_1,16,28
32_7_13,15_22_1,16,29
32_7_16,15_22_1,16,32
15_4_1,15_22_1,23,5
15_5_1,15_22_1,23,6
15_2_1,15_22_1,23,3
15_3_1,15_22_1,23,4
15_8_1,15_22_1,23,9
15_9_1,15_22_1,23,10
32_7_8,15_22_1,16,24
32_7_9,15_22_1,16,25
32_7_6,15_22_1,16,22
32_7_7,15_22_1,16,23
32_7_4,15_22_1,16,20
32_7_5,15_22_1,16,21
32_7_2,15_22_1,16,18
32_7_3,15_22_1,16,19
32_7_1,15_22_1,16,17
24_8_1,24_30_1,31,9
24_9_1,24_30_1,31,10
24_7_1,24_30_1,31,8
24_6_1,24_30_1,31,7
24_4_1,24_30_1,31,5
24_5_1,24_30_1,31,6
32_15_11,24_30_1,25,27
32_15_12,24_30_1,25,28
32_15_13,24_30_1,25,29
32_15_14,24_30_1,25,30
32_15_15,24_30_1,25,31
32_15_16,24_30_1,25,32
32_15_10,24_30_1,25,26
24_3_1,24_30_1,31,4
32_15_8,24_30_1,25,24
32_15_9,24_30_1,25,25
32_15_6,24_30_1,25,22
32_15_7,24_30_1,25,23
32_15_4,24_30_1,25,20
32_15_5,24_30_1,25,21
32_15_2,24_30_1,25,18
32_15_3,24_30_1,25,19
32_15_1,24_30_1,25,17
8_12_1,8_23_1,24,13
8_12_1,8_19_1,20,13
8_12_1,8_27_1,28,13
8_12_1,8_17_1,18,13
8_12_1,8_18_1,19,13
8_12_1,8_24_1,25,13
8_12_1,8_22_1,23,13
8_12_1,8_25_1,26,13
8_12_1,8_26_1,27,13
8_12_1,8_16_1,17,13
8_12_1,8_29_1,30,13
8_12_1,8_20_1,21,13
8_12_1,8_21_1,22,13
8_12_1,8_28_1,29,13
8_12_1,8_31_1,32,13
8_12_1,8_30_1,31,13
28_0_1,28_25_1,26,1
28_0_1,28_22_1,23,1
28_0_1,28_24_1,25,1
28_0_1,28_23_1,24,1
28_0_1,28_28_1,29,1
28_0_1,28_29_1,30,1
28_0_1,28_19_1,20,1
28_0_1,28_18_1,19,1
28_0_1,28_31_1,32,1
28_0_1,28_16_1,17,1
28_0_1,28_30_1,31,1
28_0_1,28_21_1,22,1
28_0_1,28_17_1,18,1
28_0_1,28_26_1,27,1
28_0_1,28_20_1,21,1
28_0_1,28_27_1,28,1
16_0_1,16_25_1,26,1
16_0_1,16_24_1,25,1
16_0_1,16_23_1,24,1
16_0_1,16_22_1,23,1
16_0_1,16_29_1,30,1
16_0_1,16_31_1,32,1
16_0_1,16_28_1,29,1
16_0_1,16_19_1,20,1
16_0_1,16_30_1,31,1
16_0_1,16_16_1,17,1
16_0_1,16_18_1,19,1
16_0_1,16_17_1,18,1
16_0_1,16_20_1,21,1
16_0_1,16_27_1,28,1
16_0_1,16_21_1,22,1
16_0_1,16_26_1,27,1
20_8_1,20_16_1,17,9
20_9_1,20_16_1,17,10
32_1_16,20_16_1,21,32
32_1_14,20_16_1,21,30
32_1_15,20_16_1,21,31
32_1_12,20_16_1,21,28
32_1_13,20_16_1,21,29
32_1_10,20_16_1,21,26
32_1_11,20_16_1,21,27
20_1_1,20_16_1,17,2
20_6_1,20_16_1,17,7
20_7_1,20_16_1,17,8
32_1_9,20_16_1,21,25
32_1_8,20_16_1,21,24
20_4_1,20_16_1,17,5
32_1_4,20_16_1,21,20
32_1_5,20_16_1,21,21
32_1_6,20_16_1,21,22
32_1_7,20_16_1,21,23
20_5_1,20_16_1,17,6
32_1_1,20_16_1,21,17
32_1_2,20_16_1,21,18
32_1_3,20_16_1,21,19
20_2_1,20_16_1,17,3
20_3_1,20_16_1,17,4
10_0_1,10_20_1,21,1
10_0_1,10_25_1,26,1
10_0_1,10_24_1,25,1
10_0_1,10_26_1,27,1
10_0_1,10_18_1,19,1
10_0_1,10_28_1,29,1
10_0_1,10_27_1,28,1
10_0_1,10_19_1,20,1
10_0_1,10_30_1,31,1
10_0_1,10_29_1,30,1
10_0_1,10_31_1,32,1
10_0_1,10_16_1,17,1
10_0_1,10_21_1,22,1
10_0_1,10_17_1,18,1
10_0_1,10_23_1,24,1
10_0_1,10_22_1,23,1
31_4_1,31_26_1,27,5
32_11_14,31_26_1,32,30
32_11_15,31_26_1,32,31
31_5_1,31_26_1,27,6
32_11_10,31_26_1,32,26
32_11_11,31_26_1,32,27
32_11_12,31_26_1,32,28
32_11_13,31_26_1,32,29
31_6_1,31_26_1,27,7
31_8_1,31_26_1,27,9
31_7_1,31_26_1,27,8
31_9_1,31_26_1,27,10
31_3_1,31_26_1,27,4
32_11_8,31_26_1,32,24
32_11_2,31_26_1,32,18
32_11_3,31_26_1,32,19
32_11_1,31_26_1,32,17
32_11_6,31_26_1,32,22
32_11_7,31_26_1,32,23
32_11_4,31_26_1,32,20
32_11_5,31_26_1,32,21
31_2_1,31_26_1,27,3
32_11_9,31_26_1,32,25
32_11_16,31_26_1,32,32
