node1,node2,port1,port2
54_3_31,54_3_1,0,30
54_3_29,54_3_1,0,28
54_3_28,54_3_1,0,27
54_3_25,54_3_1,0,24
54_3_24,54_3_1,0,23
54_3_27,54_3_1,0,26
54_3_26,54_3_1,0,25
54_3_21,54_3_1,0,20
54_3_20,54_3_1,0,19
54_3_23,54_3_1,0,22
54_3_22,54_3_1,0,21
54_3_32,54_3_1,0,31
54_3_33,54_3_1,0,32
55_11_32,55_11_1,0,31
55_11_15,55_11_1,0,14
55_11_14,55_11_1,0,13
55_11_17,55_11_1,0,16
55_11_16,55_11_1,0,15
55_11_11,55_11_1,0,10
55_11_10,55_11_1,0,9
55_11_13,55_11_1,0,12
55_11_12,55_11_1,0,11
55_11_19,55_11_1,0,18
55_11_18,55_11_1,0,17
55_11_31,55_11_1,0,30
55_11_30,55_11_1,0,29
55_11_9,55_11_1,0,8
55_11_8,55_11_1,0,7
55_11_33,55_11_1,0,32
55_11_3,55_11_1,0,2
55_11_2,55_11_1,0,1
55_11_5,55_11_1,0,4
55_11_4,55_11_1,0,3
55_11_7,55_11_1,0,6
55_11_6,55_11_1,0,5
55_11_28,55_11_1,0,27
55_11_29,55_11_1,0,28
55_11_24,55_11_1,0,23
55_11_25,55_11_1,0,24
55_11_26,55_11_1,0,25
55_11_27,55_11_1,0,26
55_11_20,55_11_1,0,19
55_11_21,55_11_1,0,20
55_11_22,55_11_1,0,21
55_11_23,55_11_1,0,22
23_10_5,23_10_1,0,4
23_10_4,23_10_1,0,3
23_10_7,23_10_1,0,6
23_10_6,23_10_1,0,5
23_10_3,23_10_1,0,2
23_10_2,23_10_1,0,1
23_10_9,23_10_1,0,8
23_10_8,23_10_1,0,7
23_10_28,23_10_1,0,27
23_10_29,23_10_1,0,28
23_10_20,23_10_1,0,19
23_10_21,23_10_1,0,20
23_10_22,23_10_1,0,21
23_10_23,23_10_1,0,22
23_10_24,23_10_1,0,23
23_10_25,23_10_1,0,24
23_10_26,23_10_1,0,25
23_10_27,23_10_1,0,26
23_10_33,23_10_1,0,32
23_10_32,23_10_1,0,31
23_10_11,23_10_1,0,10
23_10_10,23_10_1,0,9
23_10_13,23_10_1,0,12
23_10_12,23_10_1,0,11
23_10_15,23_10_1,0,14
23_10_14,23_10_1,0,13
23_10_17,23_10_1,0,16
23_10_16,23_10_1,0,15
23_10_19,23_10_1,0,18
23_10_18,23_10_1,0,17
23_10_31,23_10_1,0,30
23_10_30,23_10_1,0,29
43_28_30,43_28_1,0,29
43_28_31,43_28_1,0,30
43_28_10,43_28_1,0,9
43_28_11,43_28_1,0,10
43_28_12,43_28_1,0,11
43_28_13,43_28_1,0,12
43_28_14,43_28_1,0,13
43_28_15,43_28_1,0,14
43_28_16,43_28_1,0,15
43_28_17,43_28_1,0,16
43_28_18,43_28_1,0,17
43_28_19,43_28_1,0,18
43_28_8,43_28_1,0,7
43_28_9,43_28_1,0,8
43_28_6,43_28_1,0,5
43_28_7,43_28_1,0,6
43_28_4,43_28_1,0,3
43_28_5,43_28_1,0,4
43_28_2,43_28_1,0,1
43_28_3,43_28_1,0,2
43_28_29,43_28_1,0,28
43_28_28,43_28_1,0,27
43_28_21,43_28_1,0,20
43_28_20,43_28_1,0,19
43_28_23,43_28_1,0,22
43_28_22,43_28_1,0,21
43_28_25,43_28_1,0,24
43_28_24,43_28_1,0,23
43_28_27,43_28_1,0,26
43_28_26,43_28_1,0,25
43_28_32,43_28_1,0,31
43_28_33,43_28_1,0,32
23_19_4,23_19_1,0,3
23_19_5,23_19_1,0,4
23_19_6,23_19_1,0,5
23_19_7,23_19_1,0,6
23_19_2,23_19_1,0,1
23_19_3,23_19_1,0,2
23_19_8,23_19_1,0,7
23_19_9,23_19_1,0,8
23_19_18,23_19_1,0,17
23_19_19,23_19_1,0,18
23_19_16,23_19_1,0,15
23_19_17,23_19_1,0,16
23_19_14,23_19_1,0,13
23_19_15,23_19_1,0,14
23_19_12,23_19_1,0,11
23_19_13,23_19_1,0,12
23_19_10,23_19_1,0,9
23_19_11,23_19_1,0,10
23_19_30,23_19_1,0,29
23_19_31,23_19_1,0,30
23_19_32,23_19_1,0,31
23_19_33,23_19_1,0,32
23_19_29,23_19_1,0,28
23_19_28,23_19_1,0,27
23_19_23,23_19_1,0,22
23_19_22,23_19_1,0,21
23_19_21,23_19_1,0,20
23_19_20,23_19_1,0,19
23_19_27,23_19_1,0,26
23_19_26,23_19_1,0,25
23_19_25,23_19_1,0,24
23_19_24,23_19_1,0,23
15_24_33,15_24_1,0,32
15_24_32,15_24_1,0,31
15_24_31,15_24_1,0,30
15_24_30,15_24_1,0,29
15_24_9,15_24_1,0,8
15_24_8,15_24_1,0,7
15_24_5,15_24_1,0,4
15_24_4,15_24_1,0,3
15_24_7,15_24_1,0,6
15_24_6,15_24_1,0,5
15_24_3,15_24_1,0,2
15_24_2,15_24_1,0,1
15_24_20,15_24_1,0,19
15_24_21,15_24_1,0,20
15_24_22,15_24_1,0,21
15_24_23,15_24_1,0,22
15_24_24,15_24_1,0,23
15_24_25,15_24_1,0,24
15_24_26,15_24_1,0,25
15_24_27,15_24_1,0,26
15_24_28,15_24_1,0,27
15_24_29,15_24_1,0,28
15_24_19,15_24_1,0,18
15_24_18,15_24_1,0,17
15_24_11,15_24_1,0,10
15_24_10,15_24_1,0,9
15_24_13,15_24_1,0,12
15_24_12,15_24_1,0,11
15_24_15,15_24_1,0,14
15_24_14,15_24_1,0,13
15_24_17,15_24_1,0,16
15_24_16,15_24_1,0,15
7_26_9,7_26_1,0,8
7_26_8,7_26_1,0,7
7_26_5,7_26_1,0,4
7_26_4,7_26_1,0,3
7_26_7,7_26_1,0,6
7_26_6,7_26_1,0,5
7_26_3,7_26_1,0,2
7_26_2,7_26_1,0,1
7_26_28,7_26_1,0,27
7_26_29,7_26_1,0,28
7_26_24,7_26_1,0,23
7_26_25,7_26_1,0,24
7_26_26,7_26_1,0,25
7_26_27,7_26_1,0,26
7_26_20,7_26_1,0,19
7_26_21,7_26_1,0,20
7_26_22,7_26_1,0,21
7_26_23,7_26_1,0,22
7_26_30,7_26_1,0,29
7_26_33,7_26_1,0,32
7_26_32,7_26_1,0,31
7_26_19,7_26_1,0,18
7_26_18,7_26_1,0,17
7_26_31,7_26_1,0,30
7_26_11,7_26_1,0,10
7_26_10,7_26_1,0,9
7_26_13,7_26_1,0,12
7_26_12,7_26_1,0,11
7_26_15,7_26_1,0,14
7_26_14,7_26_1,0,13
7_26_17,7_26_1,0,16
7_26_16,7_26_1,0,15
25_16_19,25_16_1,0,18
25_16_18,25_16_1,0,17
25_16_15,25_16_1,0,14
25_16_14,25_16_1,0,13
25_16_17,25_16_1,0,16
25_16_16,25_16_1,0,15
25_16_11,25_16_1,0,10
25_16_10,25_16_1,0,9
25_16_13,25_16_1,0,12
25_16_12,25_16_1,0,11
25_16_33,25_16_1,0,32
25_16_32,25_16_1,0,31
25_16_31,25_16_1,0,30
25_16_30,25_16_1,0,29
25_16_3,25_16_1,0,2
25_16_2,25_16_1,0,1
25_16_5,25_16_1,0,4
25_16_4,25_16_1,0,3
25_16_7,25_16_1,0,6
25_16_6,25_16_1,0,5
25_16_9,25_16_1,0,8
25_16_8,25_16_1,0,7
25_16_24,25_16_1,0,23
25_16_25,25_16_1,0,24
25_16_26,25_16_1,0,25
25_16_27,25_16_1,0,26
25_16_20,25_16_1,0,19
25_16_21,25_16_1,0,20
25_16_22,25_16_1,0,21
25_16_23,25_16_1,0,22
25_16_28,25_16_1,0,27
25_16_29,25_16_1,0,28
20_10_8,20_10_1,0,7
20_10_9,20_10_1,0,8
20_10_4,20_10_1,0,3
20_10_5,20_10_1,0,4
20_10_6,20_10_1,0,5
20_10_7,20_10_1,0,6
20_10_2,20_10_1,0,1
20_10_3,20_10_1,0,2
20_10_16,20_10_1,0,15
20_10_17,20_10_1,0,16
20_10_14,20_10_1,0,13
20_10_15,20_10_1,0,14
20_10_12,20_10_1,0,11
20_10_13,20_10_1,0,12
20_10_10,20_10_1,0,9
20_10_11,20_10_1,0,10
20_10_18,20_10_1,0,17
20_10_19,20_10_1,0,18
20_10_30,20_10_1,0,29
20_10_31,20_10_1,0,30
20_10_32,20_10_1,0,31
20_10_33,20_10_1,0,32
20_10_23,20_10_1,0,22
20_10_22,20_10_1,0,21
20_10_21,20_10_1,0,20
20_10_20,20_10_1,0,19
20_10_27,20_10_1,0,26
20_10_26,20_10_1,0,25
20_10_25,20_10_1,0,24
20_10_24,20_10_1,0,23
20_10_29,20_10_1,0,28
20_10_28,20_10_1,0,27
53_19_9,53_19_1,0,8
53_19_8,53_19_1,0,7
53_19_33,53_19_1,0,32
53_19_3,53_19_1,0,2
53_19_2,53_19_1,0,1
53_19_32,53_19_1,0,31
53_19_7,53_19_1,0,6
53_19_6,53_19_1,0,5
53_19_5,53_19_1,0,4
53_19_4,53_19_1,0,3
53_19_22,53_19_1,0,21
53_19_23,53_19_1,0,22
53_19_20,53_19_1,0,19
53_19_21,53_19_1,0,20
53_19_26,53_19_1,0,25
53_19_27,53_19_1,0,26
53_19_24,53_19_1,0,23
53_19_25,53_19_1,0,24
53_19_28,53_19_1,0,27
53_19_29,53_19_1,0,28
53_19_31,53_19_1,0,30
53_19_30,53_19_1,0,29
53_19_19,53_19_1,0,18
53_19_18,53_19_1,0,17
53_19_17,53_19_1,0,16
53_19_16,53_19_1,0,15
53_19_15,53_19_1,0,14
53_19_14,53_19_1,0,13
53_19_13,53_19_1,0,12
53_19_12,53_19_1,0,11
53_19_11,53_19_1,0,10
53_19_10,53_19_1,0,9
52_24_29,52_24_1,0,28
52_24_28,52_24_1,0,27
52_24_23,52_24_1,0,22
52_24_22,52_24_1,0,21
52_24_21,52_24_1,0,20
52_24_20,52_24_1,0,19
52_24_27,52_24_1,0,26
52_24_26,52_24_1,0,25
52_24_25,52_24_1,0,24
52_24_24,52_24_1,0,23
52_24_4,52_24_1,0,3
52_24_5,52_24_1,0,4
52_24_6,52_24_1,0,5
52_24_7,52_24_1,0,6
52_24_2,52_24_1,0,1
52_24_3,52_24_1,0,2
52_24_8,52_24_1,0,7
52_24_9,52_24_1,0,8
52_24_30,52_24_1,0,29
52_24_31,52_24_1,0,30
52_24_32,52_24_1,0,31
52_24_33,52_24_1,0,32
52_24_18,52_24_1,0,17
52_24_19,52_24_1,0,18
52_24_16,52_24_1,0,15
52_24_17,52_24_1,0,16
52_24_14,52_24_1,0,13
52_24_15,52_24_1,0,14
52_24_12,52_24_1,0,11
52_24_13,52_24_1,0,12
52_24_10,52_24_1,0,9
52_24_11,52_24_1,0,10
10_14_26,10_14_1,0,25
10_14_27,10_14_1,0,26
10_14_24,10_14_1,0,23
10_14_25,10_14_1,0,24
10_14_22,10_14_1,0,21
10_14_23,10_14_1,0,22
10_14_20,10_14_1,0,19
10_14_21,10_14_1,0,20
10_14_28,10_14_1,0,27
10_14_29,10_14_1,0,28
10_14_9,10_14_1,0,8
10_14_8,10_14_1,0,7
10_14_7,10_14_1,0,6
10_14_6,10_14_1,0,5
10_14_5,10_14_1,0,4
10_14_4,10_14_1,0,3
10_14_3,10_14_1,0,2
10_14_2,10_14_1,0,1
10_14_31,10_14_1,0,30
10_14_30,10_14_1,0,29
10_14_33,10_14_1,0,32
10_14_32,10_14_1,0,31
10_14_13,10_14_1,0,12
10_14_12,10_14_1,0,11
10_14_11,10_14_1,0,10
10_14_10,10_14_1,0,9
10_14_17,10_14_1,0,16
10_14_16,10_14_1,0,15
10_14_15,10_14_1,0,14
10_14_14,10_14_1,0,13
10_14_19,10_14_1,0,18
10_14_18,10_14_1,0,17
25_1_4,25_1_1,0,3
25_1_5,25_1_1,0,4
25_1_6,25_1_1,0,5
25_1_7,25_1_1,0,6
25_1_2,25_1_1,0,1
25_1_3,25_1_1,0,2
25_1_8,25_1_1,0,7
25_1_9,25_1_1,0,8
25_1_27,25_1_1,0,26
25_1_26,25_1_1,0,25
25_1_25,25_1_1,0,24
25_1_24,25_1_1,0,23
25_1_23,25_1_1,0,22
25_1_22,25_1_1,0,21
25_1_21,25_1_1,0,20
25_1_20,25_1_1,0,19
25_1_29,25_1_1,0,28
25_1_28,25_1_1,0,27
25_1_32,25_1_1,0,31
25_1_33,25_1_1,0,32
25_1_30,25_1_1,0,29
25_1_31,25_1_1,0,30
25_1_18,25_1_1,0,17
25_1_19,25_1_1,0,18
25_1_16,25_1_1,0,15
25_1_17,25_1_1,0,16
25_1_14,25_1_1,0,13
25_1_15,25_1_1,0,14
25_1_12,25_1_1,0,11
25_1_13,25_1_1,0,12
25_1_10,25_1_1,0,9
25_1_11,25_1_1,0,10
10_2_13,10_2_1,0,12
10_2_12,10_2_1,0,11
10_2_11,10_2_1,0,10
10_2_10,10_2_1,0,9
10_2_17,10_2_1,0,16
10_2_16,10_2_1,0,15
10_2_15,10_2_1,0,14
10_2_14,10_2_1,0,13
10_2_19,10_2_1,0,18
10_2_18,10_2_1,0,17
10_2_31,10_2_1,0,30
10_2_30,10_2_1,0,29
10_2_33,10_2_1,0,32
10_2_32,10_2_1,0,31
10_2_9,10_2_1,0,8
10_2_8,10_2_1,0,7
10_2_3,10_2_1,0,2
10_2_2,10_2_1,0,1
10_2_7,10_2_1,0,6
10_2_6,10_2_1,0,5
10_2_5,10_2_1,0,4
10_2_4,10_2_1,0,3
10_2_28,10_2_1,0,27
10_2_29,10_2_1,0,28
10_2_22,10_2_1,0,21
10_2_23,10_2_1,0,22
10_2_20,10_2_1,0,19
10_2_21,10_2_1,0,20
10_2_26,10_2_1,0,25
10_2_27,10_2_1,0,26
10_2_24,10_2_1,0,23
10_2_25,10_2_1,0,24
25_8_5,25_8_1,0,4
25_8_4,25_8_1,0,3
25_8_7,25_8_1,0,6
25_8_6,25_8_1,0,5
25_8_3,25_8_1,0,2
25_8_2,25_8_1,0,1
25_8_9,25_8_1,0,8
25_8_8,25_8_1,0,7
25_8_33,25_8_1,0,32
25_8_11,25_8_1,0,10
25_8_10,25_8_1,0,9
25_8_13,25_8_1,0,12
25_8_12,25_8_1,0,11
25_8_15,25_8_1,0,14
25_8_14,25_8_1,0,13
25_8_17,25_8_1,0,16
25_8_16,25_8_1,0,15
25_8_19,25_8_1,0,18
25_8_18,25_8_1,0,17
25_8_32,25_8_1,0,31
25_8_31,25_8_1,0,30
25_8_30,25_8_1,0,29
25_8_24,25_8_1,0,23
25_8_25,25_8_1,0,24
25_8_26,25_8_1,0,25
25_8_27,25_8_1,0,26
25_8_20,25_8_1,0,19
25_8_21,25_8_1,0,20
25_8_22,25_8_1,0,21
25_8_23,25_8_1,0,22
25_8_28,25_8_1,0,27
25_8_29,25_8_1,0,28
39_20_13,39_20_1,0,12
39_20_12,39_20_1,0,11
39_20_11,39_20_1,0,10
39_20_10,39_20_1,0,9
39_20_17,39_20_1,0,16
39_20_16,39_20_1,0,15
39_20_15,39_20_1,0,14
39_20_14,39_20_1,0,13
39_20_19,39_20_1,0,18
39_20_18,39_20_1,0,17
39_20_9,39_20_1,0,8
39_20_8,39_20_1,0,7
39_20_7,39_20_1,0,6
39_20_6,39_20_1,0,5
39_20_5,39_20_1,0,4
39_20_4,39_20_1,0,3
39_20_3,39_20_1,0,2
39_20_2,39_20_1,0,1
39_20_26,39_20_1,0,25
39_20_27,39_20_1,0,26
39_20_24,39_20_1,0,23
39_20_25,39_20_1,0,24
39_20_22,39_20_1,0,21
39_20_23,39_20_1,0,22
39_20_20,39_20_1,0,19
39_20_21,39_20_1,0,20
39_20_28,39_20_1,0,27
39_20_29,39_20_1,0,28
39_20_31,39_20_1,0,30
39_20_30,39_20_1,0,29
39_20_33,39_20_1,0,32
39_20_32,39_20_1,0,31
59_24_33,59_24_1,0,32
59_24_32,59_24_1,0,31
59_24_31,59_24_1,0,30
59_24_30,59_24_1,0,29
59_24_9,59_24_1,0,8
59_24_8,59_24_1,0,7
59_24_5,59_24_1,0,4
59_24_4,59_24_1,0,3
59_24_7,59_24_1,0,6
59_24_6,59_24_1,0,5
59_24_3,59_24_1,0,2
59_24_2,59_24_1,0,1
59_24_20,59_24_1,0,19
59_24_21,59_24_1,0,20
59_24_22,59_24_1,0,21
59_24_23,59_24_1,0,22
59_24_24,59_24_1,0,23
59_24_25,59_24_1,0,24
59_24_26,59_24_1,0,25
59_24_27,59_24_1,0,26
59_24_28,59_24_1,0,27
59_24_29,59_24_1,0,28
59_24_19,59_24_1,0,18
59_24_18,59_24_1,0,17
59_24_11,59_24_1,0,10
59_24_10,59_24_1,0,9
59_24_13,59_24_1,0,12
59_24_12,59_24_1,0,11
59_24_15,59_24_1,0,14
59_24_14,59_24_1,0,13
59_24_17,59_24_1,0,16
59_24_16,59_24_1,0,15
28_4_8,28_4_1,0,7
28_4_9,28_4_1,0,8
28_4_4,28_4_1,0,3
28_4_5,28_4_1,0,4
28_4_6,28_4_1,0,5
28_4_7,28_4_1,0,6
28_4_2,28_4_1,0,1
28_4_3,28_4_1,0,2
28_4_29,28_4_1,0,28
28_4_28,28_4_1,0,27
28_4_27,28_4_1,0,26
28_4_26,28_4_1,0,25
28_4_25,28_4_1,0,24
28_4_24,28_4_1,0,23
28_4_23,28_4_1,0,22
28_4_22,28_4_1,0,21
28_4_21,28_4_1,0,20
28_4_20,28_4_1,0,19
28_4_16,28_4_1,0,15
28_4_17,28_4_1,0,16
28_4_14,28_4_1,0,13
28_4_15,28_4_1,0,14
28_4_12,28_4_1,0,11
28_4_13,28_4_1,0,12
28_4_10,28_4_1,0,9
28_4_11,28_4_1,0,10
28_4_18,28_4_1,0,17
28_4_19,28_4_1,0,18
28_4_30,28_4_1,0,29
28_4_31,28_4_1,0,30
28_4_32,28_4_1,0,31
28_4_33,28_4_1,0,32
62_22_24,62_22_1,0,23
62_22_25,62_22_1,0,24
62_22_26,62_22_1,0,25
62_22_27,62_22_1,0,26
62_22_20,62_22_1,0,19
62_22_21,62_22_1,0,20
62_22_22,62_22_1,0,21
62_22_23,62_22_1,0,22
62_22_28,62_22_1,0,27
62_22_29,62_22_1,0,28
62_22_19,62_22_1,0,18
62_22_18,62_22_1,0,17
62_22_15,62_22_1,0,14
62_22_14,62_22_1,0,13
62_22_17,62_22_1,0,16
62_22_16,62_22_1,0,15
62_22_11,62_22_1,0,10
62_22_10,62_22_1,0,9
62_22_13,62_22_1,0,12
62_22_12,62_22_1,0,11
62_22_33,62_22_1,0,32
62_22_32,62_22_1,0,31
62_22_31,62_22_1,0,30
62_22_30,62_22_1,0,29
62_22_3,62_22_1,0,2
62_22_2,62_22_1,0,1
62_22_5,62_22_1,0,4
62_22_4,62_22_1,0,3
62_22_7,62_22_1,0,6
62_22_6,62_22_1,0,5
62_22_9,62_22_1,0,8
62_22_8,62_22_1,0,7
36_27_19,36_27_1,0,18
36_27_18,36_27_1,0,17
36_27_11,36_27_1,0,10
36_27_10,36_27_1,0,9
36_27_13,36_27_1,0,12
36_27_12,36_27_1,0,11
36_27_15,36_27_1,0,14
36_27_14,36_27_1,0,13
36_27_17,36_27_1,0,16
36_27_16,36_27_1,0,15
36_27_33,36_27_1,0,32
36_27_32,36_27_1,0,31
36_27_31,36_27_1,0,30
36_27_30,36_27_1,0,29
36_27_20,36_27_1,0,19
36_27_21,36_27_1,0,20
36_27_22,36_27_1,0,21
36_27_23,36_27_1,0,22
36_27_24,36_27_1,0,23
36_27_25,36_27_1,0,24
36_27_26,36_27_1,0,25
36_27_27,36_27_1,0,26
36_27_28,36_27_1,0,27
36_27_29,36_27_1,0,28
36_27_9,36_27_1,0,8
36_27_8,36_27_1,0,7
36_27_5,36_27_1,0,4
36_27_4,36_27_1,0,3
36_27_7,36_27_1,0,6
36_27_6,36_27_1,0,5
36_27_3,36_27_1,0,2
36_27_2,36_27_1,0,1
26_29_10,26_29_1,0,9
26_29_11,26_29_1,0,10
26_29_12,26_29_1,0,11
26_29_13,26_29_1,0,12
26_29_14,26_29_1,0,13
26_29_15,26_29_1,0,14
26_29_16,26_29_1,0,15
26_29_17,26_29_1,0,16
26_29_18,26_29_1,0,17
26_29_19,26_29_1,0,18
26_29_33,26_29_1,0,32
26_29_30,26_29_1,0,29
26_29_31,26_29_1,0,30
26_29_8,26_29_1,0,7
26_29_9,26_29_1,0,8
26_29_6,26_29_1,0,5
26_29_7,26_29_1,0,6
26_29_4,26_29_1,0,3
26_29_5,26_29_1,0,4
26_29_2,26_29_1,0,1
26_29_3,26_29_1,0,2
26_29_29,26_29_1,0,28
26_29_28,26_29_1,0,27
26_29_21,26_29_1,0,20
26_29_20,26_29_1,0,19
26_29_23,26_29_1,0,22
26_29_22,26_29_1,0,21
26_29_25,26_29_1,0,24
26_29_24,26_29_1,0,23
26_29_27,26_29_1,0,26
26_29_26,26_29_1,0,25
26_29_32,26_29_1,0,31
18_1_29,18_1_1,0,28
18_1_28,18_1_1,0,27
18_1_27,18_1_1,0,26
18_1_26,18_1_1,0,25
18_1_25,18_1_1,0,24
18_1_24,18_1_1,0,23
18_1_23,18_1_1,0,22
18_1_22,18_1_1,0,21
18_1_21,18_1_1,0,20
18_1_20,18_1_1,0,19
18_1_16,18_1_1,0,15
18_1_17,18_1_1,0,16
18_1_14,18_1_1,0,13
18_1_15,18_1_1,0,14
18_1_12,18_1_1,0,11
18_1_13,18_1_1,0,12
18_1_10,18_1_1,0,9
18_1_11,18_1_1,0,10
18_1_18,18_1_1,0,17
18_1_19,18_1_1,0,18
18_1_30,18_1_1,0,29
18_1_31,18_1_1,0,30
18_1_32,18_1_1,0,31
18_1_33,18_1_1,0,32
18_1_8,18_1_1,0,7
18_1_9,18_1_1,0,8
18_1_4,18_1_1,0,3
18_1_5,18_1_1,0,4
18_1_6,18_1_1,0,5
18_1_7,18_1_1,0,6
18_1_2,18_1_1,0,1
18_1_3,18_1_1,0,2
22_8_2,22_8_1,0,1
22_8_3,22_8_1,0,2
22_8_6,22_8_1,0,5
22_8_7,22_8_1,0,6
22_8_4,22_8_1,0,3
22_8_5,22_8_1,0,4
22_8_8,22_8_1,0,7
22_8_9,22_8_1,0,8
22_8_25,22_8_1,0,24
22_8_24,22_8_1,0,23
22_8_27,22_8_1,0,26
22_8_26,22_8_1,0,25
22_8_21,22_8_1,0,20
22_8_20,22_8_1,0,19
22_8_23,22_8_1,0,22
22_8_22,22_8_1,0,21
22_8_29,22_8_1,0,28
22_8_28,22_8_1,0,27
22_8_32,22_8_1,0,31
22_8_33,22_8_1,0,32
22_8_30,22_8_1,0,29
22_8_31,22_8_1,0,30
22_8_18,22_8_1,0,17
22_8_19,22_8_1,0,18
22_8_10,22_8_1,0,9
22_8_11,22_8_1,0,10
22_8_12,22_8_1,0,11
22_8_13,22_8_1,0,12
22_8_14,22_8_1,0,13
22_8_15,22_8_1,0,14
22_8_16,22_8_1,0,15
22_8_17,22_8_1,0,16
17_18_8,17_18_1,0,7
17_18_9,17_18_1,0,8
17_18_2,17_18_1,0,1
17_18_3,17_18_1,0,2
17_18_6,17_18_1,0,5
17_18_7,17_18_1,0,6
17_18_4,17_18_1,0,3
17_18_5,17_18_1,0,4
17_18_32,17_18_1,0,31
17_18_33,17_18_1,0,32
17_18_30,17_18_1,0,29
17_18_31,17_18_1,0,30
17_18_18,17_18_1,0,17
17_18_19,17_18_1,0,18
17_18_14,17_18_1,0,13
17_18_15,17_18_1,0,14
17_18_16,17_18_1,0,15
17_18_17,17_18_1,0,16
17_18_10,17_18_1,0,9
17_18_11,17_18_1,0,10
17_18_12,17_18_1,0,11
17_18_13,17_18_1,0,12
17_18_25,17_18_1,0,24
17_18_24,17_18_1,0,23
17_18_27,17_18_1,0,26
17_18_26,17_18_1,0,25
17_18_21,17_18_1,0,20
17_18_20,17_18_1,0,19
17_18_23,17_18_1,0,22
17_18_22,17_18_1,0,21
17_18_29,17_18_1,0,28
17_18_28,17_18_1,0,27
32_16_33,32_16_1,0,32
32_16_32,32_16_1,0,31
32_16_28,32_16_1,0,27
32_16_29,32_16_1,0,28
32_16_24,32_16_1,0,23
32_16_25,32_16_1,0,24
32_16_26,32_16_1,0,25
32_16_27,32_16_1,0,26
32_16_20,32_16_1,0,19
32_16_21,32_16_1,0,20
32_16_22,32_16_1,0,21
32_16_23,32_16_1,0,22
32_16_9,32_16_1,0,8
32_16_8,32_16_1,0,7
32_16_3,32_16_1,0,2
32_16_2,32_16_1,0,1
32_16_5,32_16_1,0,4
32_16_4,32_16_1,0,3
32_16_7,32_16_1,0,6
32_16_6,32_16_1,0,5
32_16_15,32_16_1,0,14
32_16_14,32_16_1,0,13
32_16_17,32_16_1,0,16
32_16_16,32_16_1,0,15
32_16_11,32_16_1,0,10
32_16_10,32_16_1,0,9
32_16_13,32_16_1,0,12
32_16_12,32_16_1,0,11
32_16_19,32_16_1,0,18
32_16_18,32_16_1,0,17
32_16_31,32_16_1,0,30
32_16_30,32_16_1,0,29
28_17_26,28_17_1,0,25
28_17_27,28_17_1,0,26
28_17_24,28_17_1,0,23
28_17_25,28_17_1,0,24
28_17_22,28_17_1,0,21
28_17_23,28_17_1,0,22
28_17_20,28_17_1,0,19
28_17_21,28_17_1,0,20
28_17_28,28_17_1,0,27
28_17_29,28_17_1,0,28
28_17_31,28_17_1,0,30
28_17_30,28_17_1,0,29
28_17_33,28_17_1,0,32
28_17_32,28_17_1,0,31
28_17_13,28_17_1,0,12
28_17_12,28_17_1,0,11
28_17_11,28_17_1,0,10
28_17_10,28_17_1,0,9
28_17_17,28_17_1,0,16
28_17_16,28_17_1,0,15
28_17_15,28_17_1,0,14
28_17_14,28_17_1,0,13
28_17_19,28_17_1,0,18
28_17_18,28_17_1,0,17
28_17_9,28_17_1,0,8
28_17_8,28_17_1,0,7
28_17_7,28_17_1,0,6
28_17_6,28_17_1,0,5
28_17_5,28_17_1,0,4
28_17_4,28_17_1,0,3
28_17_3,28_17_1,0,2
28_17_2,28_17_1,0,1
17_25_29,17_25_1,0,28
17_25_28,17_25_1,0,27
17_25_30,17_25_1,0,29
17_25_21,17_25_1,0,20
17_25_20,17_25_1,0,19
17_25_23,17_25_1,0,22
17_25_22,17_25_1,0,21
17_25_25,17_25_1,0,24
17_25_24,17_25_1,0,23
17_25_27,17_25_1,0,26
17_25_26,17_25_1,0,25
17_25_10,17_25_1,0,9
17_25_11,17_25_1,0,10
17_25_12,17_25_1,0,11
17_25_13,17_25_1,0,12
17_25_14,17_25_1,0,13
17_25_15,17_25_1,0,14
17_25_16,17_25_1,0,15
17_25_17,17_25_1,0,16
17_25_18,17_25_1,0,17
17_25_19,17_25_1,0,18
17_25_31,17_25_1,0,30
17_25_32,17_25_1,0,31
17_25_8,17_25_1,0,7
17_25_9,17_25_1,0,8
17_25_6,17_25_1,0,5
17_25_7,17_25_1,0,6
17_25_4,17_25_1,0,3
17_25_5,17_25_1,0,4
17_25_2,17_25_1,0,1
17_25_3,17_25_1,0,2
17_25_33,17_25_1,0,32
60_16_29,60_16_1,0,28
60_16_28,60_16_1,0,27
60_16_25,60_16_1,0,24
60_16_24,60_16_1,0,23
60_16_27,60_16_1,0,26
60_16_26,60_16_1,0,25
60_16_21,60_16_1,0,20
60_16_20,60_16_1,0,19
60_16_23,60_16_1,0,22
60_16_22,60_16_1,0,21
60_16_2,60_16_1,0,1
60_16_3,60_16_1,0,2
60_16_6,60_16_1,0,5
60_16_7,60_16_1,0,6
60_16_4,60_16_1,0,3
60_16_5,60_16_1,0,4
60_16_8,60_16_1,0,7
60_16_9,60_16_1,0,8
60_16_32,60_16_1,0,31
60_16_33,60_16_1,0,32
60_16_30,60_16_1,0,29
60_16_31,60_16_1,0,30
60_16_14,60_16_1,0,13
60_16_15,60_16_1,0,14
60_16_16,60_16_1,0,15
60_16_17,60_16_1,0,16
60_16_10,60_16_1,0,9
60_16_11,60_16_1,0,10
60_16_12,60_16_1,0,11
