id,ip,layer,mac,dpid
1_6_6,10.1.6.6,3,00:00:00:01:06:06,0000000000010606
1_6_7,10.1.6.7,3,00:00:00:01:06:07,0000000000010607
1_6_4,10.1.6.4,3,00:00:00:01:06:04,0000000000010604
1_6_5,10.1.6.5,3,00:00:00:01:06:05,0000000000010605
1_6_2,10.1.6.2,3,00:00:00:01:06:02,0000000000010602
1_6_3,10.1.6.3,3,00:00:00:01:06:03,0000000000010603
1_13_9,10.1.13.9,3,00:00:00:01:0d:09,0000000000010d09
1_13_8,10.1.13.8,3,00:00:00:01:0d:08,0000000000010d08
20_0_8,10.20.0.8,3,00:00:00:14:00:08,0000000000140008
20_0_9,10.20.0.9,3,00:00:00:14:00:09,0000000000140009
20_0_2,10.20.0.2,3,00:00:00:14:00:02,0000000000140002
20_0_3,10.20.0.3,3,00:00:00:14:00:03,0000000000140003
20_0_4,10.20.0.4,3,00:00:00:14:00:04,0000000000140004
20_0_5,10.20.0.5,3,00:00:00:14:00:05,0000000000140005
20_0_6,10.20.0.6,3,00:00:00:14:00:06,0000000000140006
20_0_7,10.20.0.7,3,00:00:00:14:00:07,0000000000140007
29_11_8,10.29.11.8,3,00:00:00:1d:0b:08,00000000001d0b08
29_11_9,10.29.11.9,3,00:00:00:1d:0b:09,00000000001d0b09
2_14_5,10.2.14.5,3,00:00:00:02:0e:05,0000000000020e05
2_14_4,10.2.14.4,3,00:00:00:02:0e:04,0000000000020e04
2_14_7,10.2.14.7,3,00:00:00:02:0e:07,0000000000020e07
2_14_6,10.2.14.6,3,00:00:00:02:0e:06,0000000000020e06
2_14_3,10.2.14.3,3,00:00:00:02:0e:03,0000000000020e03
2_14_2,10.2.14.2,3,00:00:00:02:0e:02,0000000000020e02
2_14_9,10.2.14.9,3,00:00:00:02:0e:09,0000000000020e09
2_14_8,10.2.14.8,3,00:00:00:02:0e:08,0000000000020e08
9_3_3,10.9.3.3,3,00:00:00:09:03:03,0000000000090303
9_3_2,10.9.3.2,3,00:00:00:09:03:02,0000000000090302
9_3_7,10.9.3.7,3,00:00:00:09:03:07,0000000000090307
9_3_6,10.9.3.6,3,00:00:00:09:03:06,0000000000090306
9_3_5,10.9.3.5,3,00:00:00:09:03:05,0000000000090305
9_3_4,10.9.3.4,3,00:00:00:09:03:04,0000000000090304
29_2_7,10.29.2.7,3,00:00:00:1d:02:07,00000000001d0207
29_2_6,10.29.2.6,3,00:00:00:1d:02:06,00000000001d0206
9_3_9,10.9.3.9,3,00:00:00:09:03:09,0000000000090309
9_3_8,10.9.3.8,3,00:00:00:09:03:08,0000000000090308
29_2_3,10.29.2.3,3,00:00:00:1d:02:03,00000000001d0203
29_2_2,10.29.2.2,3,00:00:00:1d:02:02,00000000001d0202
22_13_9,10.22.13.9,3,00:00:00:16:0d:09,0000000000160d09
22_13_8,10.22.13.8,3,00:00:00:16:0d:08,0000000000160d08
24_5_15,10.24.5.15,3,00:00:00:18:05:0f,000000000018050f
24_5_14,10.24.5.14,3,00:00:00:18:05:0e,000000000018050e
24_5_17,10.24.5.17,3,00:00:00:18:05:11,0000000000180511
24_5_16,10.24.5.16,3,00:00:00:18:05:10,0000000000180510
24_5_10,10.24.5.10,3,00:00:00:18:05:0a,000000000018050a
24_5_13,10.24.5.13,3,00:00:00:18:05:0d,000000000018050d
27_8_10,10.27.8.10,3,00:00:00:1b:08:0a,00000000001b080a
24_5_12,10.24.5.12,3,00:00:00:18:05:0c,000000000018050c
10_14_13,10.10.14.13,3,00:00:00:0a:0e:0d,00000000000a0e0d
10_14_12,10.10.14.12,3,00:00:00:0a:0e:0c,00000000000a0e0c
10_14_11,10.10.14.11,3,00:00:00:0a:0e:0b,00000000000a0e0b
10_14_10,10.10.14.10,3,00:00:00:0a:0e:0a,00000000000a0e0a
10_14_17,10.10.14.17,3,00:00:00:0a:0e:11,00000000000a0e11
10_14_16,10.10.14.16,3,00:00:00:0a:0e:10,00000000000a0e10
10_14_15,10.10.14.15,3,00:00:00:0a:0e:0f,00000000000a0e0f
10_14_14,10.10.14.14,3,00:00:00:0a:0e:0e,00000000000a0e0e
31_4_11,10.31.4.11,3,00:00:00:1f:04:0b,00000000001f040b
10_12_11,10.10.12.11,3,00:00:00:0a:0c:0b,00000000000a0c0b
10_12_10,10.10.12.10,3,00:00:00:0a:0c:0a,00000000000a0c0a
10_12_13,10.10.12.13,3,00:00:00:0a:0c:0d,00000000000a0c0d
10_12_12,10.10.12.12,3,00:00:00:0a:0c:0c,00000000000a0c0c
10_12_15,10.10.12.15,3,00:00:00:0a:0c:0f,00000000000a0c0f
10_12_14,10.10.12.14,3,00:00:00:0a:0c:0e,00000000000a0c0e
10_12_17,10.10.12.17,3,00:00:00:0a:0c:11,00000000000a0c11
10_12_16,10.10.12.16,3,00:00:00:0a:0c:10,00000000000a0c10
27_14_9,10.27.14.9,3,00:00:00:1b:0e:09,00000000001b0e09
27_14_8,10.27.14.8,3,00:00:00:1b:0e:08,00000000001b0e08
27_14_5,10.27.14.5,3,00:00:00:1b:0e:05,00000000001b0e05
25_13_5,10.25.13.5,3,00:00:00:19:0d:05,0000000000190d05
27_14_7,10.27.14.7,3,00:00:00:1b:0e:07,00000000001b0e07
27_14_6,10.27.14.6,3,00:00:00:1b:0e:06,00000000001b0e06
27_14_3,10.27.14.3,3,00:00:00:1b:0e:03,00000000001b0e03
27_14_2,10.27.14.2,3,00:00:00:1b:0e:02,00000000001b0e02
27_11_7,10.27.11.7,3,00:00:00:1b:0b:07,00000000001b0b07
28_12_14,10.28.12.14,3,00:00:00:1c:0c:0e,00000000001c0c0e
28_12_15,10.28.12.15,3,00:00:00:1c:0c:0f,00000000001c0c0f
28_12_16,10.28.12.16,3,00:00:00:1c:0c:10,00000000001c0c10
28_12_17,10.28.12.17,3,00:00:00:1c:0c:11,00000000001c0c11
28_12_10,10.28.12.10,3,00:00:00:1c:0c:0a,00000000001c0c0a
28_12_11,10.28.12.11,3,00:00:00:1c:0c:0b,00000000001c0c0b
28_12_12,10.28.12.12,3,00:00:00:1c:0c:0c,00000000001c0c0c
28_12_13,10.28.12.13,3,00:00:00:1c:0c:0d,00000000001c0c0d
25_3_10,10.25.3.10,3,00:00:00:19:03:0a,000000000019030a
25_3_11,10.25.3.11,3,00:00:00:19:03:0b,000000000019030b
25_3_12,10.25.3.12,3,00:00:00:19:03:0c,000000000019030c
25_3_13,10.25.3.13,3,00:00:00:19:03:0d,000000000019030d
25_3_14,10.25.3.14,3,00:00:00:19:03:0e,000000000019030e
25_3_15,10.25.3.15,3,00:00:00:19:03:0f,000000000019030f
25_3_16,10.25.3.16,3,00:00:00:19:03:10,0000000000190310
25_3_17,10.25.3.17,3,00:00:00:19:03:11,0000000000190311
19_13_13,10.19.13.13,3,00:00:00:13:0d:0d,0000000000130d0d
19_13_12,10.19.13.12,3,00:00:00:13:0d:0c,0000000000130d0c
19_13_11,10.19.13.11,3,00:00:00:13:0d:0b,0000000000130d0b
19_13_10,10.19.13.10,3,00:00:00:13:0d:0a,0000000000130d0a
19_13_17,10.19.13.17,3,00:00:00:13:0d:11,0000000000130d11
19_13_16,10.19.13.16,3,00:00:00:13:0d:10,0000000000130d10
19_13_15,10.19.13.15,3,00:00:00:13:0d:0f,0000000000130d0f
19_13_14,10.19.13.14,3,00:00:00:13:0d:0e,0000000000130d0e
25_13_2,10.25.13.2,3,00:00:00:19:0d:02,0000000000190d02
25_13_3,10.25.13.3,3,00:00:00:19:0d:03,0000000000190d03
6_5_8,10.6.5.8,3,00:00:00:06:05:08,0000000000060508
6_5_9,10.6.5.9,3,00:00:00:06:05:09,0000000000060509
6_5_6,10.6.5.6,3,00:00:00:06:05:06,0000000000060506
6_5_7,10.6.5.7,3,00:00:00:06:05:07,0000000000060507
6_5_4,10.6.5.4,3,00:00:00:06:05:04,0000000000060504
6_5_5,10.6.5.5,3,00:00:00:06:05:05,0000000000060505
6_5_2,10.6.5.2,3,00:00:00:06:05:02,0000000000060502
6_5_3,10.6.5.3,3,00:00:00:06:05:03,0000000000060503
25_12_8,10.25.12.8,3,00:00:00:19:0c:08,0000000000190c08
26_8_8,10.26.8.8,3,00:00:00:1a:08:08,00000000001a0808
26_8_9,10.26.8.9,3,00:00:00:1a:08:09,00000000001a0809
2_11_2,10.2.11.2,3,00:00:00:02:0b:02,0000000000020b02
2_11_3,10.2.11.3,3,00:00:00:02:0b:03,0000000000020b03
2_11_4,10.2.11.4,3,00:00:00:02:0b:04,0000000000020b04
2_11_5,10.2.11.5,3,00:00:00:02:0b:05,0000000000020b05
2_11_6,10.2.11.6,3,00:00:00:02:0b:06,0000000000020b06
2_11_7,10.2.11.7,3,00:00:00:02:0b:07,0000000000020b07
2_11_8,10.2.11.8,3,00:00:00:02:0b:08,0000000000020b08
2_11_9,10.2.11.9,3,00:00:00:02:0b:09,0000000000020b09
21_12_2,10.21.12.2,3,00:00:00:15:0c:02,0000000000150c02
31_7_6,10.31.7.6,3,00:00:00:1f:07:06,00000000001f0706
23_6_17,10.23.6.17,3,00:00:00:17:06:11,0000000000170611
25_10_3,10.25.10.3,3,00:00:00:19:0a:03,0000000000190a03
25_10_2,10.25.10.2,3,00:00:00:19:0a:02,0000000000190a02
8_15_8,10.8.15.8,3,00:00:00:08:0f:08,0000000000080f08
21_12_3,10.21.12.3,3,00:00:00:15:0c:03,0000000000150c03
8_15_9,10.8.15.9,3,00:00:00:08:0f:09,0000000000080f09
21_12_5,10.21.12.5,3,00:00:00:15:0c:05,0000000000150c05
21_12_4,10.21.12.4,3,00:00:00:15:0c:04,0000000000150c04
21_12_7,10.21.12.7,3,00:00:00:15:0c:07,0000000000150c07
21_12_6,10.21.12.6,3,00:00:00:15:0c:06,0000000000150c06
21_12_9,10.21.12.9,3,00:00:00:15:0c:09,0000000000150c09
21_12_8,10.21.12.8,3,00:00:00:15:0c:08,0000000000150c08
17_7_15,10.17.7.15,3,00:00:00:11:07:0f,000000000011070f
17_7_14,10.17.7.14,3,00:00:00:11:07:0e,000000000011070e
17_7_17,10.17.7.17,3,00:00:00:11:07:11,0000000000110711
17_7_16,10.17.7.16,3,00:00:00:11:07:10,0000000000110710
17_7_11,10.17.7.11,3,00:00:00:11:07:0b,000000000011070b
17_7_10,10.17.7.10,3,00:00:00:11:07:0a,000000000011070a
17_7_13,10.17.7.13,3,00:00:00:11:07:0d,000000000011070d
17_7_12,10.17.7.12,3,00:00:00:11:07:0c,000000000011070c
3_1_7,10.3.1.7,3,00:00:00:03:01:07,0000000000030107
3_1_6,10.3.1.6,3,00:00:00:03:01:06,0000000000030106
3_1_5,10.3.1.5,3,00:00:00:03:01:05,0000000000030105
3_1_4,10.3.1.4,3,00:00:00:03:01:04,0000000000030104
3_1_3,10.3.1.3,3,00:00:00:03:01:03,0000000000030103
3_1_2,10.3.1.2,3,00:00:00:03:01:02,0000000000030102
3_1_9,10.3.1.9,3,00:00:00:03:01:09,0000000000030109
3_1_8,10.3.1.8,3,00:00:00:03:01:08,0000000000030108
14_10_9,10.14.10.9,3,00:00:00:0e:0a:09,00000000000e0a09
14_10_8,10.14.10.8,3,00:00:00:0e:0a:08,00000000000e0a08
14_10_7,10.14.10.7,3,00:00:00:0e:0a:07,00000000000e0a07
14_10_6,10.14.10.6,3,00:00:00:0e:0a:06,00000000000e0a06
14_10_5,10.14.10.5,3,00:00:00:0e:0a:05,00000000000e0a05
14_10_4,10.14.10.4,3,00:00:00:0e:0a:04,00000000000e0a04
14_10_3,10.14.10.3,3,00:00:00:0e:0a:03,00000000000e0a03
14_10_2,10.14.10.2,3,00:00:00:0e:0a:02,00000000000e0a02
23_8_13,10.23.8.13,3,00:00:00:17:08:0d,000000000017080d
23_8_12,10.23.8.12,3,00:00:00:17:08:0c,000000000017080c
23_8_11,10.23.8.11,3,00:00:00:17:08:0b,000000000017080b
23_8_10,10.23.8.10,3,00:00:00:17:08:0a,000000000017080a
23_8_17,10.23.8.17,3,00:00:00:17:08:11,0000000000170811
23_8_16,10.23.8.16,3,00:00:00:17:08:10,0000000000170810
23_8_15,10.23.8.15,3,00:00:00:17:08:0f,000000000017080f
23_8_14,10.23.8.14,3,00:00:00:17:08:0e,000000000017080e
29_10_13,10.29.10.13,3,00:00:00:1d:0a:0d,00000000001d0a0d
29_10_12,10.29.10.12,3,00:00:00:1d:0a:0c,00000000001d0a0c
29_10_11,10.29.10.11,3,00:00:00:1d:0a:0b,00000000001d0a0b
29_10_10,10.29.10.10,3,00:00:00:1d:0a:0a,00000000001d0a0a
29_10_17,10.29.10.17,3,00:00:00:1d:0a:11,00000000001d0a11
29_10_16,10.29.10.16,3,00:00:00:1d:0a:10,00000000001d0a10
29_10_15,10.29.10.15,3,00:00:00:1d:0a:0f,00000000001d0a0f
29_10_14,10.29.10.14,3,00:00:00:1d:0a:0e,00000000001d0a0e
25_14_17,10.25.14.17,3,00:00:00:19:0e:11,0000000000190e11
8_1_8,10.8.1.8,3,00:00:00:08:01:08,0000000000080108
8_1_9,10.8.1.9,3,00:00:00:08:01:09,0000000000080109
8_1_4,10.8.1.4,3,00:00:00:08:01:04,0000000000080104
8_1_5,10.8.1.5,3,00:00:00:08:01:05,0000000000080105
8_1_6,10.8.1.6,3,00:00:00:08:01:06,0000000000080106
8_1_7,10.8.1.7,3,00:00:00:08:01:07,0000000000080107
27_8_13,10.27.8.13,3,00:00:00:1b:08:0d,00000000001b080d
8_1_2,10.8.1.2,3,00:00:00:08:01:02,0000000000080102
8_1_3,10.8.1.3,3,00:00:00:08:01:03,0000000000080103
16_12_17,10.16.12.17,3,00:00:00:10:0c:11,0000000000100c11
16_12_16,10.16.12.16,3,00:00:00:10:0c:10,0000000000100c10
16_12_15,10.16.12.15,3,00:00:00:10:0c:0f,0000000000100c0f
16_12_14,10.16.12.14,3,00:00:00:10:0c:0e,0000000000100c0e
0_0_9,10.0.0.9,3,00:00:00:00:00:09,0000000000000009
0_0_8,10.0.0.8,3,00:00:00:00:00:08,0000000000000008
16_12_11,10.16.12.11,3,00:00:00:10:0c:0b,0000000000100c0b
16_12_10,10.16.12.10,3,00:00:00:10:0c:0a,0000000000100c0a
0_0_5,10.0.0.5,3,00:00:00:00:00:05,0000000000000005
0_0_4,10.0.0.4,3,00:00:00:00:00:04,0000000000000004
0_0_7,10.0.0.7,3,00:00:00:00:00:07,0000000000000007
0_0_6,10.0.0.6,3,00:00:00:00:00:06,0000000000000006
0_0_3,10.0.0.3,3,00:00:00:00:00:03,0000000000000003
0_0_2,10.0.0.2,3,00:00:00:00:00:02,0000000000000002
1_7_7,10.1.7.7,3,00:00:00:01:07:07,0000000000010707
1_7_6,10.1.7.6,3,00:00:00:01:07:06,0000000000010706
1_7_5,10.1.7.5,3,00:00:00:01:07:05,0000000000010705
1_7_4,10.1.7.4,3,00:00:00:01:07:04,0000000000010704
1_7_3,10.1.7.3,3,00:00:00:01:07:03,0000000000010703
1_7_2,10.1.7.2,3,00:00:00:01:07:02,0000000000010702
13_15_3,10.13.15.3,3,00:00:00:0d:0f:03,00000000000d0f03
13_15_2,10.13.15.2,3,00:00:00:0d:0f:02,00000000000d0f02
13_15_7,10.13.15.7,3,00:00:00:0d:0f:07,00000000000d0f07
13_15_6,10.13.15.6,3,00:00:00:0d:0f:06,00000000000d0f06
13_15_5,10.13.15.5,3,00:00:00:0d:0f:05,00000000000d0f05
13_15_4,10.13.15.4,3,00:00:00:0d:0f:04,00000000000d0f04
13_15_9,10.13.15.9,3,00:00:00:0d:0f:09,00000000000d0f09
13_15_8,10.13.15.8,3,00:00:00:0d:0f:08,00000000000d0f08
24_10_8,10.24.10.8,3,00:00:00:18:0a:08,0000000000180a08
14_7_2,10.14.7.2,3,00:00:00:0e:07:02,00000000000e0702
14_7_3,10.14.7.3,3,00:00:00:0e:07:03,00000000000e0703
24_10_2,10.24.10.2,3,00:00:00:18:0a:02,0000000000180a02
24_10_3,10.24.10.3,3,00:00:00:18:0a:03,0000000000180a03
24_10_4,10.24.10.4,3,00:00:00:18:0a:04,0000000000180a04
24_10_5,10.24.10.5,3,00:00:00:18:0a:05,0000000000180a05
24_10_6,10.24.10.6,3,00:00:00:18:0a:06,0000000000180a06
24_10_7,10.24.10.7,3,00:00:00:18:0a:07,0000000000180a07
14_7_6,10.14.7.6,3,00:00:00:0e:07:06,00000000000e0706
14_7_7,10.14.7.7,3,00:00:00:0e:07:07,00000000000e0707
29_14_17,10.29.14.17,3,00:00:00:1d:0e:11,00000000001d0e11
29_14_16,10.29.14.16,3,00:00:00:1d:0e:10,00000000001d0e10
29_14_15,10.29.14.15,3,00:00:00:1d:0e:0f,00000000001d0e0f
29_14_14,10.29.14.14,3,00:00:00:1d:0e:0e,00000000001d0e0e
29_14_13,10.29.14.13,3,00:00:00:1d:0e:0d,00000000001d0e0d
29_14_12,10.29.14.12,3,00:00:00:1d:0e:0c,00000000001d0e0c
29_14_11,10.29.14.11,3,00:00:00:1d:0e:0b,00000000001d0e0b
29_14_10,10.29.14.10,3,00:00:00:1d:0e:0a,00000000001d0e0a
25_12_10,10.25.12.10,3,00:00:00:19:0c:0a,0000000000190c0a
28_10_15,10.28.10.15,3,00:00:00:1c:0a:0f,00000000001c0a0f
25_12_16,10.25.12.16,3,00:00:00:19:0c:10,0000000000190c10
16_5_14,10.16.5.14,3,00:00:00:10:05:0e,000000000010050e
16_5_15,10.16.5.15,3,00:00:00:10:05:0f,000000000010050f
16_5_16,10.16.5.16,3,00:00:00:10:05:10,0000000000100510
16_5_17,10.16.5.17,3,00:00:00:10:05:11,0000000000100511
6_10_9,10.6.10.9,3,00:00:00:06:0a:09,0000000000060a09
6_10_8,10.6.10.8,3,00:00:00:06:0a:08,0000000000060a08
16_5_12,10.16.5.12,3,00:00:00:10:05:0c,000000000010050c
16_5_13,10.16.5.13,3,00:00:00:10:05:0d,000000000010050d
6_10_5,10.6.10.5,3,00:00:00:06:0a:05,0000000000060a05
6_10_4,10.6.10.4,3,00:00:00:06:0a:04,0000000000060a04
6_10_7,10.6.10.7,3,00:00:00:06:0a:07,0000000000060a07
6_10_6,10.6.10.6,3,00:00:00:06:0a:06,0000000000060a06
6_10_3,10.6.10.3,3,00:00:00:06:0a:03,0000000000060a03
6_10_2,10.6.10.2,3,00:00:00:06:0a:02,0000000000060a02
27_7_15,10.27.7.15,3,00:00:00:1b:07:0f,00000000001b070f
16_3_16,10.16.3.16,3,00:00:00:10:03:10,0000000000100310
16_3_17,10.16.3.17,3,00:00:00:10:03:11,0000000000100311
16_3_14,10.16.3.14,3,00:00:00:10:03:0e,000000000010030e
19_4_11,10.19.4.11,3,00:00:00:13:04:0b,000000000013040b
16_3_12,10.16.3.12,3,00:00:00:10:03:0c,000000000010030c
19_4_17,10.19.4.17,3,00:00:00:13:04:11,0000000000130411
16_3_10,10.16.3.10,3,00:00:00:10:03:0a,000000000010030a
16_3_11,10.16.3.11,3,00:00:00:10:03:0b,000000000010030b
29_11_7,10.29.11.7,3,00:00:00:1d:0b:07,00000000001d0b07
21_6_3,10.21.6.3,3,00:00:00:15:06:03,0000000000150603
21_6_2,10.21.6.2,3,00:00:00:15:06:02,0000000000150602
21_6_9,10.21.6.9,3,00:00:00:15:06:09,0000000000150609
21_6_8,10.21.6.8,3,00:00:00:15:06:08,0000000000150608
16_1_10,10.16.1.10,3,00:00:00:10:01:0a,000000000010010a
16_1_11,10.16.1.11,3,00:00:00:10:01:0b,000000000010010b
16_1_12,10.16.1.12,3,00:00:00:10:01:0c,000000000010010c
16_1_13,10.16.1.13,3,00:00:00:10:01:0d,000000000010010d
16_1_14,10.16.1.14,3,00:00:00:10:01:0e,000000000010010e
16_1_15,10.16.1.15,3,00:00:00:10:01:0f,000000000010010f
16_1_16,10.16.1.16,3,00:00:00:10:01:10,0000000000100110
16_1_17,10.16.1.17,3,00:00:00:10:01:11,0000000000100111
1_8_16,10.1.8.16,3,00:00:00:01:08:10,0000000000010810
1_8_17,10.1.8.17,3,00:00:00:01:08:11,0000000000010811
1_8_14,10.1.8.14,3,00:00:00:01:08:0e,000000000001080e
1_8_15,10.1.8.15,3,00:00:00:01:08:0f,000000000001080f
1_8_12,10.1.8.12,3,00:00:00:01:08:0c,000000000001080c
1_8_13,10.1.8.13,3,00:00:00:01:08:0d,000000000001080d
1_8_10,10.1.8.10,3,00:00:00:01:08:0a,000000000001080a
1_8_11,10.1.8.11,3,00:00:00:01:08:0b,000000000001080b
29_14_3,10.29.14.3,3,00:00:00:1d:0e:03,00000000001d0e03
29_14_2,10.29.14.2,3,00:00:00:1d:0e:02,00000000001d0e02
29_14_7,10.29.14.7,3,00:00:00:1d:0e:07,00000000001d0e07
29_14_6,10.29.14.6,3,00:00:00:1d:0e:06,00000000001d0e06
29_14_5,10.29.14.5,3,00:00:00:1d:0e:05,00000000001d0e05
29_14_4,10.29.14.4,3,00:00:00:1d:0e:04,00000000001d0e04
29_14_9,10.29.14.9,3,00:00:00:1d:0e:09,00000000001d0e09
29_14_8,10.29.14.8,3,00:00:00:1d:0e:08,00000000001d0e08
19_6_6,10.19.6.6,3,00:00:00:13:06:06,0000000000130606
19_6_7,10.19.6.7,3,00:00:00:13:06:07,0000000000130607
19_6_4,10.19.6.4,3,00:00:00:13:06:04,0000000000130604
19_6_5,10.19.6.5,3,00:00:00:13:06:05,0000000000130605
19_6_2,10.19.6.2,3,00:00:00:13:06:02,0000000000130602
19_6_3,10.19.6.3,3,00:00:00:13:06:03,0000000000130603
19_6_8,10.19.6.8,3,00:00:00:13:06:08,0000000000130608
19_6_9,10.19.6.9,3,00:00:00:13:06:09,0000000000130609
19_12_8,10.19.12.8,3,00:00:00:13:0c:08,0000000000130c08
19_12_9,10.19.12.9,3,00:00:00:13:0c:09,0000000000130c09
19_12_6,10.19.12.6,3,00:00:00:13:0c:06,0000000000130c06
19_12_7,10.19.12.7,3,00:00:00:13:0c:07,0000000000130c07
19_12_4,10.19.12.4,3,00:00:00:13:0c:04,0000000000130c04
19_12_5,10.19.12.5,3,00:00:00:13:0c:05,0000000000130c05
19_12_2,10.19.12.2,3,00:00:00:13:0c:02,0000000000130c02
19_12_3,10.19.12.3,3,00:00:00:13:0c:03,0000000000130c03
22_11_11,10.22.11.11,3,00:00:00:16:0b:0b,0000000000160b0b
22_11_10,10.22.11.10,3,00:00:00:16:0b:0a,0000000000160b0a
3_15_7,10.3.15.7,3,00:00:00:03:0f:07,0000000000030f07
3_15_6,10.3.15.6,3,00:00:00:03:0f:06,0000000000030f06
3_15_5,10.3.15.5,3,00:00:00:03:0f:05,0000000000030f05
3_15_4,10.3.15.4,3,00:00:00:03:0f:04,0000000000030f04
3_15_3,10.3.15.3,3,00:00:00:03:0f:03,0000000000030f03
3_15_2,10.3.15.2,3,00:00:00:03:0f:02,0000000000030f02
3_15_9,10.3.15.9,3,00:00:00:03:0f:09,0000000000030f09
3_15_8,10.3.15.8,3,00:00:00:03:0f:08,0000000000030f08
21_9_12,10.21.9.12,3,00:00:00:15:09:0c,000000000015090c
21_9_13,10.21.9.13,3,00:00:00:15:09:0d,000000000015090d
21_9_10,10.21.9.10,3,00:00:00:15:09:0a,000000000015090a
21_9_11,10.21.9.11,3,00:00:00:15:09:0b,000000000015090b
21_9_16,10.21.9.16,3,00:00:00:15:09:10,0000000000150910
21_9_17,10.21.9.17,3,00:00:00:15:09:11,0000000000150911
21_9_14,10.21.9.14,3,00:00:00:15:09:0e,000000000015090e
21_9_15,10.21.9.15,3,00:00:00:15:09:0f,000000000015090f
15_0_12,10.15.0.12,3,00:00:00:0f:00:0c,00000000000f000c
15_0_13,10.15.0.13,3,00:00:00:0f:00:0d,00000000000f000d
15_0_10,10.15.0.10,3,00:00:00:0f:00:0a,00000000000f000a
15_0_11,10.15.0.11,3,00:00:00:0f:00:0b,00000000000f000b
15_0_16,10.15.0.16,3,00:00:00:0f:00:10,00000000000f0010
15_0_17,10.15.0.17,3,00:00:00:0f:00:11,00000000000f0011
15_0_14,10.15.0.14,3,00:00:00:0f:00:0e,00000000000f000e
15_0_15,10.15.0.15,3,00:00:00:0f:00:0f,00000000000f000f
14_4_5,10.14.4.5,3,00:00:00:0e:04:05,00000000000e0405
14_4_4,10.14.4.4,3,00:00:00:0e:04:04,00000000000e0404
14_4_7,10.14.4.7,3,00:00:00:0e:04:07,00000000000e0407
14_4_6,10.14.4.6,3,00:00:00:0e:04:06,00000000000e0406
14_4_3,10.14.4.3,3,00:00:00:0e:04:03,00000000000e0403
14_4_2,10.14.4.2,3,00:00:00:0e:04:02,00000000000e0402
14_4_9,10.14.4.9,3,00:00:00:0e:04:09,00000000000e0409
14_4_8,10.14.4.8,3,00:00:00:0e:04:08,00000000000e0408
13_6_8,10.13.6.8,3,00:00:00:0d:06:08,00000000000d0608
13_6_9,10.13.6.9,3,00:00:00:0d:06:09,00000000000d0609
13_6_4,10.13.6.4,3,00:00:00:0d:06:04,00000000000d0604
13_6_5,10.13.6.5,3,00:00:00:0d:06:05,00000000000d0605
13_6_6,10.13.6.6,3,00:00:00:0d:06:06,00000000000d0606
13_6_7,10.13.6.7,3,00:00:00:0d:06:07,00000000000d0607
13_6_2,10.13.6.2,3,00:00:00:0d:06:02,00000000000d0602
13_6_3,10.13.6.3,3,00:00:00:0d:06:03,00000000000d0603
23_10_11,10.23.10.11,3,00:00:00:17:0a:0b,0000000000170a0b
23_10_10,10.23.10.10,3,00:00:00:17:0a:0a,0000000000170a0a
23_10_13,10.23.10.13,3,00:00:00:17:0a:0d,0000000000170a0d
23_10_12,10.23.10.12,3,00:00:00:17:0a:0c,0000000000170a0c
23_10_17,10.23.10.17,3,00:00:00:17:0a:11,0000000000170a11
23_10_16,10.23.10.16,3,00:00:00:17:0a:10,0000000000170a10
7_11_7,10.7.11.7,3,00:00:00:07:0b:07,0000000000070b07
7_11_6,10.7.11.6,3,00:00:00:07:0b:06,0000000000070b06
7_11_5,10.7.11.5,3,00:00:00:07:0b:05,0000000000070b05
7_11_4,10.7.11.4,3,00:00:00:07:0b:04,0000000000070b04
7_11_3,10.7.11.3,3,00:00:00:07:0b:03,0000000000070b03
7_11_2,10.7.11.2,3,00:00:00:07:0b:02,0000000000070b02
24_3_13,10.24.3.13,3,00:00:00:18:03:0d,000000000018030d
24_3_12,10.24.3.12,3,00:00:00:18:03:0c,000000000018030c
24_3_11,10.24.3.11,3,00:00:00:18:03:0b,000000000018030b
24_3_10,10.24.3.10,3,00:00:00:18:03:0a,000000000018030a
24_3_17,10.24.3.17,3,00:00:00:18:03:11,0000000000180311
24_3_16,10.24.3.16,3,00:00:00:18:03:10,0000000000180310
7_11_9,10.7.11.9,3,00:00:00:07:0b:09,0000000000070b09
7_11_8,10.7.11.8,3,00:00:00:07:0b:08,0000000000070b08
2_5_8,10.2.5.8,3,00:00:00:02:05:08,0000000000020508
2_5_9,10.2.5.9,3,00:00:00:02:05:09,0000000000020509
23_11_8,10.23.11.8,3,00:00:00:17:0b:08,0000000000170b08
23_11_9,10.23.11.9,3,00:00:00:17:0b:09,0000000000170b09
2_5_2,10.2.5.2,3,00:00:00:02:05:02,0000000000020502
2_5_3,10.2.5.3,3,00:00:00:02:05:03,0000000000020503
23_11_6,10.23.11.6,3,00:00:00:17:0b:06,0000000000170b06
23_11_7,10.23.11.7,3,00:00:00:17:0b:07,0000000000170b07
2_5_6,10.2.5.6,3,00:00:00:02:05:06,0000000000020506
2_5_7,10.2.5.7,3,00:00:00:02:05:07,0000000000020507
2_5_4,10.2.5.4,3,00:00:00:02:05:04,0000000000020504
2_5_5,10.2.5.5,3,00:00:00:02:05:05,0000000000020505
24_10_12,10.24.10.12,3,00:00:00:18:0a:0c,0000000000180a0c
24_10_13,10.24.10.13,3,00:00:00:18:0a:0d,0000000000180a0d
