2608.404	3260.505	3912.606	4564.707	5216.808
2156.96	2696.2	3235.44	3774.68	4313.92
3133.168	3916.46	4699.752	5483.044	6266.336
2992.764	3740.955	4489.146	5237.337	5985.528
1742.004	2177.505	2613.006	3048.507	3484.008
3096.876	3871.095	4645.314	5419.533	6193.752
3224.884	4031.105	4837.326	5643.547	6449.768
2334.496	2918.12	3501.744	4085.368	4668.992
2856.096	3570.12	4284.144	4998.168	5712.192
2860.98	3576.225	4291.47	5006.715	5721.96
2560.86	3201.075	3841.29	4481.505	5121.72
2361.288	2951.61	3541.932	4132.254	4722.576
2281.212	2851.515	3421.818	3992.121	4562.424
2765.82	3457.275	4148.73	4840.185	5531.64
1887.16	2358.95	2830.74	3302.53	3774.32
2256.6	2820.75	3384.9	3949.05	4513.2
2375.892	2969.865	3563.838	4157.811	4751.784
2658.544	3323.18	3987.816	4652.452	5317.088
1967.256	2459.07	2950.884	3442.698	3934.512
1879.26	2349.075	2818.89	3288.705	3758.52
2576.6	3220.75	3864.9	4509.05	5153.2
2583.308	3229.135	3874.962	4520.789	5166.616
3985.012	4981.265	5977.518	6973.771	7970.024
2266.456	2833.07	3399.684	3966.298	4532.912
2097.896	2622.37	3146.844	3671.318	4195.792
2538.248	3172.81	3807.372	4441.934	5076.496
2084.916	2606.145	3127.374	3648.603	4169.832
2475.656	3094.57	3713.484	4332.398	4951.312
2009.56	2511.95	3014.34	3516.73	4019.12
2664.54	3330.675	3996.81	4662.945	5329.08
2546.22	3182.775	3819.33	4455.885	5092.44
2290.732	2863.415	3436.098	4008.781	4581.464
2785.48	3481.85	4178.22	4874.59	5570.96
2480.624	3100.78	3720.936	4341.092	4961.248
2775.936	3469.92	4163.904	4857.888	5551.872
2745.176	3431.47	4117.764	4804.058	5490.352
2638.388	3297.985	3957.582	4617.179	5276.776
2441	3051.25	3661.5	4271.75	4882
2265.82	2832.275	3398.73	3965.185	4531.64
1946.768	2433.46	2920.152	3406.844	3893.536
2818.448	3523.06	4227.672	4932.284	5636.896
2007.896	2509.87	3011.844	3513.818	4015.792
2884.196	3605.245	4326.294	5047.343	5768.392
2338.068	2922.585	3507.102	4091.619	4676.136
2450.488	3063.11	3675.732	4288.354	4900.976
3096.612	3870.765	4644.918	5419.071	6193.224
2659	3323.75	3988.5	4653.25	5318
2562.028	3202.535	3843.042	4483.549	5124.056
2259.284	2824.105	3388.926	3953.747	4518.568
3435.34	4294.175	5153.01	6011.845	6870.68
2085.156	2606.445	3127.734	3649.023	4170.312
2046.276	2557.845	3069.414	3580.983	4092.552
3060.744	3825.93	4591.116	5356.302	6121.488
2852.264	3565.33	4278.396	4991.462	5704.528
3268.504	4085.63	4902.756	5719.882	6537.008
2502.588	3128.235	3753.882	4379.529	5005.176
1789.752	2237.19	2684.628	3132.066	3579.504
2633.38	3291.725	3950.07	4608.415	5266.76
2281.308	2851.635	3421.962	3992.289	4562.616
1936.812	2421.015	2905.218	3389.421	3873.624
2063.272	2579.09	3094.908	3610.726	4126.544
2746.148	3432.685	4119.222	4805.759	5492.296
2643.868	3304.835	3965.802	4626.769	5287.736
3086.216	3857.77	4629.324	5400.878	6172.432
2390.972	2988.715	3586.458	4184.201	4781.944
2796.916	3496.145	4195.374	4894.603	5593.832
2879.476	3599.345	4319.214	5039.083	5758.952
2641.748	3302.185	3962.622	4623.059	5283.496
