node1,node2,port1,port2
9_2_1,9_8_1,9,3
10_1_1,10_8_1,9,2
10_1_1,10_9_1,10,2
7_4_1,7_14_1,15,5
7_7_1,7_14_1,15,8
7_3_1,7_14_1,15,4
7_6_1,7_14_1,15,7
7_1_1,7_14_1,15,2
7_2_1,7_14_1,15,3
7_5_1,7_14_1,15,6
8_7_1,8_8_1,9,8
8_7_1,8_9_1,10,8
12_3_1,12_8_1,9,4
12_3_1,12_9_1,10,4
16_7_7,13_14_1,14,15
13_2_1,13_14_1,15,3
13_5_1,13_14_1,15,6
13_1_1,13_14_1,15,2
13_3_1,13_14_1,15,4
16_7_1,13_14_1,14,9
16_7_2,13_14_1,14,10
16_7_3,13_14_1,14,11
16_7_4,13_14_1,14,12
13_6_1,13_14_1,15,7
16_7_6,13_14_1,14,14
16_7_5,13_14_1,14,13
13_7_1,13_14_1,15,8
13_4_1,13_14_1,15,5
16_7_8,13_14_1,14,16
10_4_1,10_15_1,16,5
16_8_2,10_15_1,11,10
16_8_1,10_15_1,11,9
16_8_7,10_15_1,11,15
10_1_1,10_15_1,16,2
16_8_5,10_15_1,11,13
16_8_4,10_15_1,11,12
16_8_8,10_15_1,11,16
16_8_3,10_15_1,11,11
10_3_1,10_15_1,16,4
10_7_1,10_15_1,16,8
10_5_1,10_15_1,16,6
10_2_1,10_15_1,16,3
10_6_1,10_15_1,16,7
16_8_6,10_15_1,11,14
4_4_1,4_8_1,9,5
4_4_1,4_9_1,10,5
2_3_1,2_15_1,16,4
2_4_1,2_15_1,16,5
2_7_1,2_15_1,16,8
2_5_1,2_15_1,16,6
2_1_1,2_15_1,16,2
2_2_1,2_15_1,16,3
2_6_1,2_15_1,16,7
4_6_1,4_8_1,9,7
4_6_1,4_9_1,10,7
2_3_1,2_13_1,14,4
2_4_1,2_13_1,14,5
2_7_1,2_13_1,14,8
2_5_1,2_13_1,14,6
2_1_1,2_13_1,14,2
2_2_1,2_13_1,14,3
2_6_1,2_13_1,14,7
2_3_1,2_11_1,12,4
2_4_1,2_11_1,12,5
2_7_1,2_11_1,12,8
2_5_1,2_11_1,12,6
2_1_1,2_11_1,12,2
2_2_1,2_11_1,12,3
2_6_1,2_11_1,12,7
7_0_1,7_14_1,15,1
7_0_1,7_12_1,13,1
7_0_1,7_15_1,16,1
7_0_1,7_8_1,9,1
7_0_1,7_11_1,12,1
7_0_1,7_13_1,14,1
7_0_1,7_9_1,10,1
7_0_1,7_10_1,11,1
12_7_1,12_8_1,9,8
12_7_1,12_9_1,10,8
16_7_8,12_14_1,13,16
16_7_6,12_14_1,13,14
12_5_1,12_14_1,15,6
12_1_1,12_14_1,15,2
12_3_1,12_14_1,15,4
12_4_1,12_14_1,15,5
16_7_3,12_14_1,13,11
16_7_4,12_14_1,13,12
16_7_5,12_14_1,13,13
16_7_7,12_14_1,13,15
12_2_1,12_14_1,15,3
12_7_1,12_14_1,15,8
16_7_1,12_14_1,13,9
12_6_1,12_14_1,15,7
16_7_2,12_14_1,13,10
12_5_1,12_8_1,9,6
12_5_1,12_9_1,10,6
10_7_1,10_8_1,9,8
10_7_1,10_9_1,10,8
14_2_1,14_9_1,10,3
14_2_1,14_8_1,9,3
14_3_1,14_9_1,10,4
14_3_1,14_8_1,9,4
16_2_1,12_9_1,13,9
16_2_8,12_9_1,13,16
16_2_5,12_9_1,13,13
16_2_4,12_9_1,13,12
16_2_7,12_9_1,13,15
16_2_6,12_9_1,13,14
16_2_3,12_9_1,13,11
16_2_2,12_9_1,13,10
8_3_1,8_14_1,15,4
8_6_1,8_14_1,15,7
8_7_1,8_14_1,15,8
8_4_1,8_14_1,15,5
8_5_1,8_14_1,15,6
8_2_1,8_14_1,15,3
8_1_1,8_14_1,15,2
4_0_1,4_11_1,12,1
4_0_1,4_12_1,13,1
4_0_1,4_8_1,9,1
4_0_1,4_10_1,11,1
4_0_1,4_14_1,15,1
4_0_1,4_9_1,10,1
4_0_1,4_15_1,16,1
4_0_1,4_13_1,14,1
4_2_1,4_9_1,10,3
4_2_1,4_8_1,9,3
16_1_2,10_8_1,11,10
16_1_1,10_8_1,11,9
16_1_6,10_8_1,11,14
16_1_4,10_8_1,11,12
16_1_3,10_8_1,11,11
16_1_8,10_8_1,11,16
16_1_5,10_8_1,11,13
16_1_7,10_8_1,11,15
3_2_1,3_9_1,10,3
3_2_1,3_8_1,9,3
16_1_2,0_8_1,1,10
16_1_3,0_8_1,1,11
16_1_1,0_8_1,1,9
16_1_6,0_8_1,1,14
16_1_7,0_8_1,1,15
16_1_4,0_8_1,1,12
16_1_8,0_8_1,1,16
16_1_5,0_8_1,1,13
3_0_1,3_10_1,11,1
3_0_1,3_13_1,14,1
3_0_1,3_14_1,15,1
3_0_1,3_15_1,16,1
3_0_1,3_8_1,9,1
3_0_1,3_9_1,10,1
3_0_1,3_12_1,13,1
3_0_1,3_11_1,12,1
13_4_1,13_8_1,9,5
13_4_1,13_9_1,10,5
3_6_1,3_9_1,10,7
3_6_1,3_8_1,9,7
3_4_1,3_8_1,9,5
3_4_1,3_9_1,10,5
14_1_1,14_13_1,14,2
14_6_1,14_13_1,14,7
16_6_8,14_13_1,15,16
14_2_1,14_13_1,14,3
14_5_1,14_13_1,14,6
16_6_1,14_13_1,15,9
16_6_3,14_13_1,15,11
16_6_2,14_13_1,15,10
14_4_1,14_13_1,14,5
16_6_4,14_13_1,15,12
16_6_7,14_13_1,15,15
16_6_6,14_13_1,15,14
16_6_5,14_13_1,15,13
14_7_1,14_13_1,14,8
14_3_1,14_13_1,14,4
16_8_3,7_15_1,8,11
16_8_3,6_15_1,7,11
16_8_3,9_15_1,10,11
16_8_3,2_15_1,3,11
16_8_3,4_15_1,5,11
16_8_3,5_15_1,6,11
16_8_3,1_15_1,2,11
16_8_3,3_15_1,4,11
16_8_3,8_15_1,9,11
16_8_2,7_15_1,8,10
16_8_2,6_15_1,7,10
16_8_2,9_15_1,10,10
16_8_2,2_15_1,3,10
16_8_2,4_15_1,5,10
16_8_2,5_15_1,6,10
16_8_2,1_15_1,2,10
16_8_2,3_15_1,4,10
16_8_2,8_15_1,9,10
16_8_1,7_15_1,8,9
16_8_1,6_15_1,7,9
16_8_1,9_15_1,10,9
16_8_1,2_15_1,3,9
16_8_1,4_15_1,5,9
16_8_1,5_15_1,6,9
16_8_1,1_15_1,2,9
16_8_1,3_15_1,4,9
16_8_1,8_15_1,9,9
9_0_1,9_9_1,10,1
9_0_1,9_14_1,15,1
9_0_1,9_11_1,12,1
9_0_1,9_15_1,16,1
9_0_1,9_8_1,9,1
9_0_1,9_12_1,13,1
9_0_1,9_10_1,11,1
9_0_1,9_13_1,14,1
16_8_7,7_15_1,8,15
16_8_7,6_15_1,7,15
16_8_7,9_15_1,10,15
16_8_7,2_15_1,3,15
16_8_7,4_15_1,5,15
16_8_7,5_15_1,6,15
16_8_7,1_15_1,2,15
16_8_7,3_15_1,4,15
16_8_7,8_15_1,9,15
16_8_6,7_15_1,8,14
16_8_6,6_15_1,7,14
16_8_6,9_15_1,10,14
16_8_6,2_15_1,3,14
16_8_6,4_15_1,5,14
16_8_6,5_15_1,6,14
16_8_6,1_15_1,2,14
16_8_6,3_15_1,4,14
16_8_6,8_15_1,9,14
16_8_5,7_15_1,8,13
16_8_5,6_15_1,7,13
16_8_5,9_15_1,10,13
16_8_5,2_15_1,3,13
16_8_5,4_15_1,5,13
16_8_5,5_15_1,6,13
16_8_5,1_15_1,2,13
16_8_5,3_15_1,4,13
16_8_5,8_15_1,9,13
16_8_4,7_15_1,8,12
16_8_4,6_15_1,7,12
16_8_4,9_15_1,10,12
16_8_4,2_15_1,3,12
16_8_4,4_15_1,5,12
16_8_4,5_15_1,6,12
16_8_4,1_15_1,2,12
16_8_4,3_15_1,4,12
16_8_4,8_15_1,9,12
16_8_8,7_15_1,8,16
16_8_8,6_15_1,7,16
16_8_8,9_15_1,10,16
16_8_8,2_15_1,3,16
16_8_8,4_15_1,5,16
16_8_8,5_15_1,6,16
16_8_8,1_15_1,2,16
16_8_8,3_15_1,4,16
16_8_8,8_15_1,9,16
15_1_1,15_11_1,12,2
16_4_6,15_11_1,16,14
15_4_1,15_11_1,12,5
16_4_8,15_11_1,16,16
16_4_7,15_11_1,16,15
16_4_3,15_11_1,16,11
16_4_5,15_11_1,16,13
16_4_4,15_11_1,16,12
15_5_1,15_11_1,12,6
16_4_2,15_11_1,16,10
16_4_1,15_11_1,16,9
15_6_1,15_11_1,12,7
15_2_1,15_11_1,12,3
15_7_1,15_11_1,12,8
15_3_1,15_11_1,12,4
10_4_1,10_8_1,9,5
10_4_1,10_9_1,10,5
8_3_1,8_12_1,13,4
8_6_1,8_12_1,13,7
8_7_1,8_12_1,13,8
8_4_1,8_12_1,13,5
8_5_1,8_12_1,13,6
8_2_1,8_12_1,13,3
8_1_1,8_12_1,13,2
16_8_3,14_15_1,15,11
14_1_1,14_15_1,16,2
14_6_1,14_15_1,16,7
16_8_8,14_15_1,15,16
16_8_7,14_15_1,15,15
16_8_5,14_15_1,15,13
14_2_1,14_15_1,16,3
16_8_2,14_15_1,15,10
16_8_4,14_15_1,15,12
14_5_1,14_15_1,16,6
16_8_1,14_15_1,15,9
14_4_1,14_15_1,16,5
16_8_6,14_15_1,15,14
14_7_1,14_15_1,16,8
14_3_1,14_15_1,16,4
8_6_1,8_8_1,9,7
8_6_1,8_9_1,10,7
0_7_1,0_8_1,9,8
0_7_1,0_9_1,10,8
10_4_1,10_12_1,13,5
16_5_6,10_12_1,11,14
16_5_4,10_12_1,11,12
16_5_5,10_12_1,11,13
16_5_2,10_12_1,11,10
10_1_1,10_12_1,13,2
16_5_1,10_12_1,11,9
16_5_7,10_12_1,11,15
16_5_8,10_12_1,11,16
10_3_1,10_12_1,13,4
10_7_1,10_12_1,13,8
10_5_1,10_12_1,13,6
10_2_1,10_12_1,13,3
10_6_1,10_12_1,13,7
16_5_3,10_12_1,11,11
8_0_1,8_13_1,14,1
8_0_1,8_14_1,15,1
8_0_1,8_10_1,11,1
8_0_1,8_12_1,13,1
8_0_1,8_8_1,9,1
8_0_1,8_9_1,10,1
8_0_1,8_15_1,16,1
8_0_1,8_11_1,12,1
16_2_8,9_9_1,10,16
16_2_8,5_9_1,6,16
16_2_8,6_9_1,7,16
16_2_8,1_9_1,2,16
16_2_8,3_9_1,4,16
16_2_8,8_9_1,9,16
16_2_8,4_9_1,5,16
16_2_8,7_9_1,8,16
16_2_8,2_9_1,3,16
16_2_5,9_9_1,10,13
16_2_5,5_9_1,6,13
16_2_5,6_9_1,7,13
16_2_5,1_9_1,2,13
16_2_5,3_9_1,4,13
16_2_5,8_9_1,9,13
16_2_5,4_9_1,5,13
16_2_5,7_9_1,8,13
16_2_5,2_9_1,3,13
16_2_4,9_9_1,10,12
16_2_4,5_9_1,6,12
16_2_4,6_9_1,7,12
16_2_4,1_9_1,2,12
16_2_4,3_9_1,4,12
16_2_4,8_9_1,9,12
16_2_4,4_9_1,5,12
16_2_4,7_9_1,8,12
16_2_4,2_9_1,3,12
16_2_7,9_9_1,10,15
16_2_7,5_9_1,6,15
16_2_7,6_9_1,7,15
16_2_7,1_9_1,2,15
16_2_7,3_9_1,4,15
16_2_7,8_9_1,9,15
16_2_7,4_9_1,5,15
16_2_7,7_9_1,8,15
16_2_7,2_9_1,3,15
16_2_6,9_9_1,10,14
16_2_6,5_9_1,6,14
16_2_6,6_9_1,7,14
16_2_6,1_9_1,2,14
16_2_6,3_9_1,4,14
16_2_6,8_9_1,9,14
16_2_6,4_9_1,5,14
16_2_6,7_9_1,8,14
16_2_6,2_9_1,3,14
16_2_1,9_9_1,10,9
16_2_1,5_9_1,6,9
16_2_1,6_9_1,7,9
16_2_1,1_9_1,2,9
16_2_1,3_9_1,4,9
16_2_1,8_9_1,9,9
16_2_1,4_9_1,5,9
16_2_1,7_9_1,8,9
16_2_1,2_9_1,3,9
16_2_3,9_9_1,10,11
16_2_3,5_9_1,6,11
16_2_3,6_9_1,7,11
16_2_3,1_9_1,2,11
16_2_3,3_9_1,4,11
16_2_3,8_9_1,9,11
16_2_3,4_9_1,5,11
16_2_3,7_9_1,8,11
16_2_3,2_9_1,3,11
16_2_2,9_9_1,10,10
16_2_2,5_9_1,6,10
16_2_2,6_9_1,7,10
16_2_2,1_9_1,2,10
16_2_2,3_9_1,4,10
16_2_2,8_9_1,9,10
16_2_2,4_9_1,5,10
16_2_2,7_9_1,8,10
16_2_2,2_9_1,3,10
16_4_8,9_11_1,10,16
16_4_8,2_11_1,3,16
16_4_8,7_11_1,8,16
16_4_8,1_11_1,2,16
16_4_8,4_11_1,5,16
16_4_8,3_11_1,4,16
16_4_8,6_11_1,7,16
16_4_8,5_11_1,6,16
16_4_8,8_11_1,9,16
16_4_7,9_11_1,10,15
16_4_7,2_11_1,3,15
16_4_7,7_11_1,8,15
16_4_7,1_11_1,2,15
16_4_7,4_11_1,5,15
16_4_7,3_11_1,4,15
16_4_7,6_11_1,7,15
16_4_7,5_11_1,6,15
16_4_7,8_11_1,9,15
16_4_6,9_11_1,10,14
16_4_6,2_11_1,3,14
16_4_6,7_11_1,8,14
16_4_6,1_11_1,2,14
16_4_6,4_11_1,5,14
16_4_6,3_11_1,4,14
16_4_6,6_11_1,7,14
16_4_6,5_11_1,6,14
16_4_6,8_11_1,9,14
16_4_5,9_11_1,10,13
16_4_5,2_11_1,3,13
16_4_5,7_11_1,8,13
16_4_5,1_11_1,2,13
16_4_5,4_11_1,5,13
16_4_5,3_11_1,4,13
16_4_5,6_11_1,7,13
16_4_5,5_11_1,6,13
16_4_5,8_11_1,9,13
16_4_4,9_11_1,10,12
16_4_4,2_11_1,3,12
16_4_4,7_11_1,8,12
16_4_4,1_11_1,2,12
16_4_4,4_11_1,5,12
16_4_4,3_11_1,4,12
16_4_4,6_11_1,7,12
16_4_4,5_11_1,6,12
16_4_4,8_11_1,9,12
16_4_3,9_11_1,10,11
16_4_3,2_11_1,3,11
16_4_3,7_11_1,8,11
16_4_3,1_11_1,2,11
16_4_3,4_11_1,5,11
16_4_3,3_11_1,4,11
16_4_3,6_11_1,7,11
16_4_3,5_11_1,6,11
16_4_3,8_11_1,9,11
16_4_2,9_11_1,10,10
16_4_2,2_11_1,3,10
16_4_2,7_11_1,8,10
16_4_2,1_11_1,2,10
16_4_2,4_11_1,5,10
16_4_2,3_11_1,4,10
16_4_2,6_11_1,7,10
16_4_2,5_11_1,6,10
16_4_2,8_11_1,9,10
16_6_1,8_13_1,9,9
16_6_1,6_13_1,7,9
16_6_1,3_13_1,4,9
16_6_1,1_13_1,2,9
16_6_1,7_13_1,8,9
16_6_1,5_13_1,6,9
16_6_1,4_13_1,5,9
16_6_1,9_13_1,10,9
16_6_1,2_13_1,3,9
16_6_3,8_13_1,9,11
16_6_3,6_13_1,7,11
16_6_3,3_13_1,4,11
16_6_3,1_13_1,2,11
16_6_3,7_13_1,8,11
16_6_3,5_13_1,6,11
16_6_3,4_13_1,5,11
16_6_3,9_13_1,10,11
16_6_3,2_13_1,3,11
16_6_2,8_13_1,9,10
16_6_2,6_13_1,7,10
16_6_2,3_13_1,4,10
16_6_2,1_13_1,2,10
16_6_2,7_13_1,8,10
16_6_2,5_13_1,6,10
16_6_2,4_13_1,5,10
16_6_2,9_13_1,10,10
16_6_2,2_13_1,3,10
16_6_5,8_13_1,9,13
16_6_5,6_13_1,7,13
16_6_5,3_13_1,4,13
16_6_5,1_13_1,2,13
16_6_5,7_13_1,8,13
16_6_5,5_13_1,6,13
16_6_5,4_13_1,5,13
16_6_5,9_13_1,10,13
16_6_5,2_13_1,3,13
16_6_4,8_13_1,9,12
16_6_4,6_13_1,7,12
16_6_4,3_13_1,4,12
16_6_4,1_13_1,2,12
16_6_4,7_13_1,8,12
16_6_4,5_13_1,6,12
16_6_4,4_13_1,5,12
16_6_4,9_13_1,10,12
16_6_4,2_13_1,3,12
16_6_7,8_13_1,9,15
16_6_7,6_13_1,7,15
16_6_7,3_13_1,4,15
16_6_7,1_13_1,2,15
16_6_7,7_13_1,8,15
16_6_7,5_13_1,6,15
16_6_7,4_13_1,5,15
16_6_7,9_13_1,10,15
16_6_7,2_13_1,3,15
16_6_6,8_13_1,9,14
16_6_6,6_13_1,7,14
16_6_6,3_13_1,4,14
16_6_6,1_13_1,2,14
16_6_6,7_13_1,8,14
16_6_6,5_13_1,6,14
16_6_6,4_13_1,5,14
16_6_6,9_13_1,10,14
16_6_6,2_13_1,3,14
16_6_8,8_13_1,9,16
16_6_8,6_13_1,7,16
16_6_8,3_13_1,4,16
16_6_8,1_13_1,2,16
16_6_8,7_13_1,8,16
16_6_8,5_13_1,6,16
16_6_8,4_13_1,5,16
16_6_8,9_13_1,10,16
16_6_8,2_13_1,3,16
10_4_1,10_10_1,11,5
10_1_1,10_10_1,11,2
16_3_7,10_10_1,11,15
16_3_3,10_10_1,11,11
16_3_4,10_10_1,11,12
16_3_5,10_10_1,11,13
16_3_6,10_10_1,11,14
10_3_1,10_10_1,11,4
16_3_1,10_10_1,11,9
16_3_2,10_10_1,11,10
10_7_1,10_10_1,11,8
10_5_1,10_10_1,11,6
10_2_1,10_10_1,11,3
16_3_8,10_10_1,11,16
10_6_1,10_10_1,11,7
0_3_1,0_9_1,10,4
0_3_1,0_8_1,9,4
7_4_1,7_12_1,13,5
7_7_1,7_12_1,13,8
7_3_1,7_12_1,13,4
7_6_1,7_12_1,13,7
7_1_1,7_12_1,13,2
7_2_1,7_12_1,13,3
7_5_1,7_12_1,13,6
12_0_1,12_8_1,9,1
12_0_1,12_12_1,13,1
12_0_1,12_10_1,11,1
12_0_1,12_15_1,16,1
12_0_1,12_13_1,14,1
12_0_1,12_11_1,12,1
12_0_1,12_14_1,15,1
12_0_1,12_9_1,10,1
12_2_1,12_8_1,9,3
12_2_1,12_9_1,10,3
5_6_1,5_12_1,13,7
5_3_1,5_12_1,13,4
5_2_1,5_12_1,13,3
5_1_1,5_12_1,13,2
5_5_1,5_12_1,13,6
5_7_1,5_12_1,13,8
5_4_1,5_12_1,13,5
16_1_8,6_8_1,7,16
16_1_8,7_8_1,8,16
16_1_8,8_8_1,9,16
16_1_8,9_8_1,10,16
16_1_8,4_8_1,5,16
16_1_8,5_8_1,6,16
16_1_8,1_8_1,2,16
16_1_8,2_8_1,3,16
16_1_8,3_8_1,4,16
16_8_3,13_15_1,14,11
13_2_1,13_15_1,16,3
13_5_1,13_15_1,16,6
16_8_8,13_15_1,14,16
16_8_7,13_15_1,14,15
16_8_5,13_15_1,14,13
13_1_1,13_15_1,16,2
16_8_2,13_15_1,14,10
13_3_1,13_15_1,16,4
16_8_4,13_15_1,14,12
13_6_1,13_15_1,16,7
16_8_1,13_15_1,14,9
13_7_1,13_15_1,16,8
16_8_6,13_15_1,14,14
13_4_1,13_15_1,16,5
8_4_1,8_8_1,9,5
8_4_1,8_9_1,10,5
0_5_1,0_8_1,9,6
0_5_1,0_9_1,10,6
10_0_1,10_11_1,12,1
10_0_1,10_15_1,16,1
10_0_1,10_12_1,13,1
10_0_1,10_13_1,14,1
10_0_1,10_8_1,9,1
10_0_1,10_10_1,11,1
10_0_1,10_9_1,10,1
10_0_1,10_14_1,15,1
8_5_1,8_8_1,9,6
8_5_1,8_9_1,10,6
4_7_1,4_8_1,9,8
4_7_1,4_9_1,10,8
15_2_1,15_8_1,9,3
15_2_1,15_9_1,10,3
12_4_1,12_8_1,9,5
12_4_1,12_9_1,10,5
11_7_1,11_8_1,9,8
11_7_1,11_9_1,10,8
5_6_1,5_10_1,11,7
5_3_1,5_10_1,11,4
5_2_1,5_10_1,11,3
5_1_1,5_10_1,11,2
5_5_1,5_10_1,11,6
5_7_1,5_10_1,11,8
5_4_1,5_10_1,11,5
16_1_2,12_8_1,13,10
16_1_3,12_8_1,13,11
16_1_6,12_8_1,13,14
16_1_7,12_8_1,13,15
16_1_4,12_8_1,13,12
16_1_5,12_8_1,13,13
16_1_1,12_8_1,13,9
16_1_8,12_8_1,13,16
14_1_1,14_8_1,9,2
14_1_1,14_9_1,10,2
3_5_1,3_9_1,10,6
3_5_1,3_8_1,9,6
4_1_1,4_9_1,10,2
4_1_1,4_8_1,9,2
4_3_1,4_8_1,9,4
4_3_1,4_9_1,10,4
4_5_1,4_8_1,9,6
4_5_1,4_9_1,10,6
10_2_1,10_8_1,9,3
10_2_1,10_9_1,10,3
3_3_1,3_9_1,10,4
3_3_1,3_8_1,9,4
16_7_7,14_14_1,15,15
14_1_1,14_14_1,15,2
14_6_1,14_14_1,15,7
14_2_1,14_14_1,15,3
16_7_1,14_14_1,15,9
16_7_2,14_14_1,15,10
16_7_3,14_14_1,15,11
16_7_4,14_14_1,15,12
14_5_1,14_14_1,15,6
16_7_6,14_14_1,15,14
16_7_5,14_14_1,15,13
14_4_1,14_14_1,15,5
14_7_1,14_14_1,15,8
16_7_8,14_14_1,15,16
14_3_1,14_14_1,15,4
3_1_1,3_9_1,10,2
3_1_1,3_8_1,9,2
16_2_6,0_9_1,1,14
16_2_5,0_9_1,1,13
16_2_8,0_9_1,1,16
16_2_3,0_9_1,1,11
16_2_4,0_9_1,1,12
16_2_7,0_9_1,1,15
16_2_1,0_9_1,1,9
16_2_2,0_9_1,1,10
3_7_1,3_9_1,10,8
3_7_1,3_8_1,9,8
16_7_8,11_14_1,12,16
16_7_3,11_14_1,12,11
11_1_1,11_14_1,15,2
16_7_1,11_14_1,12,9
16_7_2,11_14_1,12,10
11_2_1,11_14_1,15,3
16_7_4,11_14_1,12,12
16_7_5,11_14_1,12,13
16_7_6,11_14_1,12,14
11_6_1,11_14_1,15,7
11_4_1,11_14_1,15,5
11_3_1,11_14_1,15,4
11_7_1,11_14_1,15,8
11_5_1,11_14_1,15,6
16_7_7,11_14_1,12,15
12_6_1,12_8_1,9,7
12_6_1,12_9_1,10,7
13_2_1,13_11_1,12,3
13_5_1,13_11_1,12,6
13_1_1,13_11_1,12,2
16_4_8,13_11_1,14,16
13_3_1,13_11_1,12,4
16_4_6,13_11_1,14,14
16_4_5,13_11_1,14,13
16_4_4,13_11_1,14,12
16_4_3,13_11_1,14,11
13_6_1,13_11_1,12,7
16_4_1,13_11_1,14,9
16_4_2,13_11_1,14,10
16_4_7,13_11_1,14,15
13_7_1,13_11_1,12,8
13_4_1,13_11_1,12,5
16_5_6,11_12_1,12,14
16_5_7,11_12_1,12,15
16_5_4,11_12_1,12,12
16_5_5,11_12_1,12,13
11_1_1,11_12_1,13,2
16_5_3,11_12_1,12,11
16_5_1,11_12_1,12,9
11_2_1,11_12_1,13,3
16_5_8,11_12_1,12,16
11_6_1,11_12_1,13,7
11_4_1,11_12_1,13,5
11_3_1,11_12_1,13,4
11_7_1,11_12_1,13,8
11_5_1,11_12_1,13,6
16_5_2,11_12_1,12,10
15_1_1,15_8_1,9,2
15_1_1,15_9_1,10,2
16_7_8,8_14_1,9,16
16_7_8,9_14_1,10,16
16_7_8,5_14_1,6,16
16_7_8,1_14_1,2,16
16_7_8,3_14_1,4,16
16_7_8,6_14_1,7,16
16_7_8,2_14_1,3,16
16_7_8,4_14_1,5,16
16_7_8,7_14_1,8,16
15_6_1,15_8_1,9,7
15_6_1,15_9_1,10,7
16_7_1,8_14_1,9,9
16_7_1,9_14_1,10,9
16_7_1,5_14_1,6,9
16_7_1,1_14_1,2,9
16_7_1,3_14_1,4,9
16_7_1,6_14_1,7,9
16_7_1,2_14_1,3,9
16_7_1,4_14_1,5,9
16_7_1,7_14_1,8,9
16_7_2,8_14_1,9,10
16_7_2,9_14_1,10,10
16_7_2,5_14_1,6,10
16_7_2,1_14_1,2,10
16_7_2,3_14_1,4,10
16_7_2,6_14_1,7,10
16_7_2,2_14_1,3,10
16_7_2,4_14_1,5,10
16_7_2,7_14_1,8,10
16_7_3,8_14_1,9,11
16_7_3,9_14_1,10,11
16_7_3,5_14_1,6,11
16_7_3,1_14_1,2,11
16_7_3,3_14_1,4,11
16_7_3,6_14_1,7,11
16_7_3,2_14_1,3,11
16_7_3,4_14_1,5,11
16_7_3,7_14_1,8,11
16_7_4,8_14_1,9,12
16_7_4,9_14_1,10,12
16_7_4,5_14_1,6,12
16_7_4,1_14_1,2,12
16_7_4,3_14_1,4,12
16_7_4,6_14_1,7,12
16_7_4,2_14_1,3,12
16_7_4,4_14_1,5,12
16_7_4,7_14_1,8,12
16_7_5,8_14_1,9,13
16_7_5,9_14_1,10,13
16_7_5,5_14_1,6,13
16_7_5,1_14_1,2,13
16_7_5,3_14_1,4,13
16_7_5,6_14_1,7,13
16_7_5,2_14_1,3,13
16_7_5,4_14_1,5,13
16_7_5,7_14_1,8,13
16_7_6,8_14_1,9,14
16_7_6,9_14_1,10,14
16_7_6,5_14_1,6,14
16_7_6,1_14_1,2,14
16_7_6,3_14_1,4,14
16_7_6,6_14_1,7,14
16_7_6,2_14_1,3,14
16_7_6,4_14_1,5,14
16_7_6,7_14_1,8,14
16_7_7,8_14_1,9,15
16_7_7,9_14_1,10,15
16_7_7,5_14_1,6,15
16_7_7,1_14_1,2,15
16_7_7,3_14_1,4,15
16_7_7,6_14_1,7,15
16_7_7,2_14_1,3,15
16_7_7,4_14_1,5,15
16_7_7,7_14_1,8,15
15_1_1,15_10_1,11,2
15_4_1,15_10_1,11,5
16_3_7,15_10_1,16,15
16_3_3,15_10_1,16,11
15_5_1,15_10_1,11,6
16_3_4,15_10_1,16,12
16_3_5,15_10_1,16,13
16_3_6,15_10_1,16,14
15_6_1,15_10_1,11,7
16_3_1,15_10_1,16,9
16_3_2,15_10_1,16,10
15_2_1,15_10_1,11,3
15_7_1,15_10_1,11,8
16_3_8,15_10_1,16,16
15_3_1,15_10_1,11,4
6_2_1,6_9_1,10,3
6_2_1,6_8_1,9,3
15_1_1,15_14_1,15,2
16_7_8,15_14_1,16,16
15_4_1,15_14_1,15,5
16_7_4,15_14_1,16,12
16_7_1,15_14_1,16,9
16_7_2,15_14_1,16,10
16_7_3,15_14_1,16,11
15_5_1,15_14_1,15,6
16_7_5,15_14_1,16,13
16_7_6,15_14_1,16,14
16_7_7,15_14_1,16,15
15_6_1,15_14_1,15,7
15_2_1,15_14_1,15,3
15_7_1,15_14_1,15,8
15_3_1,15_14_1,15,4
10_5_1,10_8_1,9,6
10_5_1,10_9_1,10,6
10_3_1,10_8_1,9,4
10_3_1,10_9_1,10,4
16_1_2,6_8_1,7,10
16_1_2,7_8_1,8,10
16_1_2,8_8_1,9,10
16_1_2,9_8_1,10,10
16_1_2,4_8_1,5,10
16_1_2,5_8_1,6,10
16_1_2,1_8_1,2,10
16_1_2,2_8_1,3,10
16_1_2,3_8_1,4,10
16_1_3,6_8_1,7,11
16_1_3,7_8_1,8,11
16_1_3,8_8_1,9,11
16_1_3,9_8_1,10,11
16_1_3,4_8_1,5,11
16_1_3,5_8_1,6,11
16_1_3,1_8_1,2,11
16_1_3,2_8_1,3,11
16_1_3,3_8_1,4,11
16_1_1,6_8_1,7,9
16_1_1,7_8_1,8,9
16_1_1,8_8_1,9,9
16_1_1,9_8_1,10,9
16_1_1,4_8_1,5,9
16_1_1,5_8_1,6,9
16_1_1,1_8_1,2,9
16_1_1,2_8_1,3,9
16_1_1,3_8_1,4,9
16_1_6,6_8_1,7,14
16_1_6,7_8_1,8,14
16_1_6,8_8_1,9,14
16_1_6,9_8_1,10,14
16_1_6,4_8_1,5,14
16_1_6,5_8_1,6,14
16_1_6,1_8_1,2,14
16_1_6,2_8_1,3,14
16_1_6,3_8_1,4,14
16_1_7,6_8_1,7,15
16_1_7,7_8_1,8,15
16_1_7,8_8_1,9,15
16_1_7,9_8_1,10,15
16_1_7,4_8_1,5,15
16_1_7,5_8_1,6,15
16_1_7,1_8_1,2,15
16_1_7,2_8_1,3,15
16_1_7,3_8_1,4,15
